   2009      5      5   12.00     55584.00   0.29598E+02   0.00000E+00   0.29598E+02   0.29670E+02   0.29748E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10264E+02   0.88165E+02  -0.18016E+03  -0.14690E+03   0.15009E-02   0.46858E-05   0.19567E-04       0.18     219.16     0.0000  0.00  -0.33345E-01   0.28769E+00    29.6661    29.6739    29.6793    29.6958    29.7315
   2009      5      6   12.00     55608.00   0.29588E+02   0.00000E+00   0.29588E+02   0.29659E+02   0.29737E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10384E+02   0.87983E+02  -0.17946E+03  -0.14689E+03   0.15212E-02   0.47242E-05   0.20736E-04       0.18     219.92     0.0000  0.00  -0.35412E-01   0.28942E+00    29.6560    29.6637    29.6691    29.6856    29.7210
   2009      5      7   12.00     55632.00   0.29576E+02   0.00000E+00   0.29576E+02   0.29648E+02   0.29725E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10046E+02   0.89556E+02  -0.18176E+03  -0.14633E+03   0.16733E-02   0.51208E-05   0.31359E-04       0.18     218.29     0.0000  0.00  -0.47445E-01   0.33735E+00    29.6445    29.6526    29.6581    29.6749    29.7065
   2009      5      8   12.00     55656.00   0.29489E+02   0.00000E+00   0.29489E+02   0.29559E+02   0.29637E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.95764E+01   0.89854E+02  -0.18367E+03  -0.14758E+03   0.17613E-02   0.53710E-05   0.39215E-04       0.18     218.40     0.0000  0.00  -0.57244E-01   0.34447E+00    29.5555    29.5638    29.5696    29.5867    29.6163
   2009      5      9   12.00     55680.00   0.29396E+02   0.00000E+00   0.29396E+02   0.29467E+02   0.29546E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92419E+01   0.92820E+02  -0.18993E+03  -0.15009E+03   0.16724E-02   0.51602E-05   0.31408E-04       0.18     220.44     0.0000  0.00  -0.57642E-01   0.23823E+00    29.4628    29.4713    29.4771    29.4945    29.5268
   2009      5     10   12.00     55704.00   0.29212E+02   0.00000E+00   0.29212E+02   0.29288E+02   0.29369E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.87057E+01   0.94565E+02  -0.19147E+03  -0.15249E+03   0.15893E-02   0.49366E-05   0.24243E-04       0.18     221.38     0.0000  0.00  -0.48576E-01   0.23771E+00    29.2839    29.2923    29.2980    29.3156    29.3506
   2009      5     11   12.00     55728.00   0.29115E+02   0.00000E+00   0.29115E+02   0.29188E+02   0.29268E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84577E+01   0.93269E+02  -0.18878E+03  -0.15300E+03   0.14524E-02   0.46201E-05   0.17064E-04       0.18     222.56     0.0000  0.00  -0.34036E-01   0.24559E+00    29.1849    29.1928    29.1984    29.2146    29.2501
   2009      5     12   12.00     55752.00   0.29032E+02   0.00000E+00   0.29032E+02   0.29103E+02   0.29180E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84036E+01   0.92461E+02  -0.18926E+03  -0.15269E+03   0.14774E-02   0.47017E-05   0.18570E-04       0.18     222.09     0.0000  0.00  -0.26652E-01   0.30490E+00    29.0991    29.1071    29.1126    29.1284    29.1614
   2009      5     13   12.00     55776.00   0.28935E+02   0.00000E+00   0.28935E+02   0.29010E+02   0.29090E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84922E+01   0.90602E+02  -0.18567E+03  -0.14997E+03   0.16452E-02   0.51065E-05   0.29164E-04       0.18     217.32     0.0000  0.00  -0.27902E-01   0.42098E+00    29.0065    29.0148    29.0206    29.0378    29.0714
   2009      5     14   12.00     55800.00   0.28882E+02   0.00000E+00   0.28882E+02   0.28953E+02   0.29029E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85682E+01   0.86491E+02  -0.17596E+03  -0.14588E+03   0.15699E-02   0.48955E-05   0.24492E-04       0.17     212.17     0.0000  0.00  -0.23589E-01   0.38797E+00    28.9495    28.9574    28.9627    28.9785    29.0119
   2009      5     15   12.00     55824.00   0.28915E+02   0.00000E+00   0.28915E+02   0.28987E+02   0.29062E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.91612E+01   0.86917E+02  -0.17768E+03  -0.14643E+03   0.15508E-02   0.48065E-05   0.22993E-04       0.17     215.83     0.0000  0.00  -0.26371E-01   0.36133E+00    28.9833    28.9911    28.9964    29.0116    29.0436
   2009      5     16   12.00     55848.00   0.28811E+02   0.00000E+00   0.28811E+02   0.28890E+02   0.28972E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10690E+02   0.95754E+02  -0.19697E+03  -0.15221E+03   0.16518E-02   0.51688E-05   0.29056E-04       0.17     218.66     0.0000  0.00  -0.33898E-01   0.39740E+00    28.8866    28.8954    28.9013    28.9192    28.9516
   2009      5     17   12.00     55872.00   0.28400E+02   0.00000E+00   0.28400E+02   0.28484E+02   0.28568E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11832E+02   0.10092E+03  -0.21177E+03  -0.15893E+03   0.17690E-02   0.56060E-05   0.38617E-04       0.17     218.55     0.0000  0.00  -0.43020E-01   0.44149E+00    28.4801    28.4895    28.4959    28.5146    28.5439
   2009      5     18   12.00     55896.00   0.27976E+02   0.00000E+00   0.27976E+02   0.28055E+02   0.28137E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10823E+02   0.95842E+02  -0.20395E+03  -0.16065E+03   0.18028E-02   0.58640E-05   0.43410E-04       0.17     218.55     0.0000  0.00  -0.49279E-01   0.44220E+00    28.0507    28.0599    28.0661    28.0833    28.1151
   2009      5     19   12.00     55920.00   0.27818E+02   0.00000E+00   0.27818E+02   0.27888E+02   0.27970E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84611E+01   0.87385E+02  -0.18633E+03  -0.15600E+03   0.16967E-02   0.51834E-05   0.33797E-04       0.17     216.84     0.0000  0.00  -0.54499E-01   0.29844E+00    27.8841    27.8927    27.8986    27.9165    27.9502
   2009      5     20   12.00     55944.00   0.27858E+02   0.00000E+00   0.27858E+02   0.27925E+02   0.28005E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67692E+01   0.82381E+02  -0.17715E+03  -0.15148E+03   0.16704E-02   0.50520E-05   0.31560E-04       0.17     215.59     0.0000  0.00  -0.63048E-01   0.15195E+00    27.9210    27.9291    27.9348    27.9517    27.9881
   2009      5     21   12.00     55968.00   0.27952E+02   0.00000E+00   0.27952E+02   0.28019E+02   0.28094E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60564E+01   0.79675E+02  -0.17020E+03  -0.14547E+03   0.15519E-02   0.46159E-05   0.23007E-04       0.17     209.50     0.0000  0.00  -0.51826E-01   0.15703E+00    28.0160    28.0236    28.0287    28.0427    28.0756
   2009      5     22   12.00     55992.00   0.28044E+02   0.00000E+00   0.28044E+02   0.28111E+02   0.28178E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64967E+01   0.78039E+02  -0.16268E+03  -0.13779E+03   0.15675E-02   0.46519E-05   0.24577E-04       0.17     199.47     0.0000  0.00  -0.39340E-01   0.30651E+00    28.1077    28.1150    28.1198    28.1321    28.1606
   2009      5     23   12.00     56016.00   0.28134E+02   0.00000E+00   0.28134E+02   0.28198E+02   0.28267E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67057E+01   0.78465E+02  -0.16240E+03  -0.13897E+03   0.16770E-02   0.49059E-05   0.33035E-04       0.17     203.73     0.0000  0.00  -0.41160E-01   0.39199E+00    28.1952    28.2025    28.2075    28.2203    28.2478
   2009      5     24   12.00     56040.00   0.28272E+02   0.00000E+00   0.28272E+02   0.28338E+02   0.28409E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67854E+01   0.80913E+02  -0.16882E+03  -0.14103E+03   0.17380E-02   0.52042E-05   0.38099E-04       0.17     208.18     0.0000  0.00  -0.47239E-01   0.40533E+00    28.3349    28.3425    28.3476    28.3607    28.3902
   2009      5     25   12.00     56064.00   0.28262E+02   0.00000E+00   0.28262E+02   0.28330E+02   0.28398E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69442E+01   0.82158E+02  -0.17248E+03  -0.13920E+03   0.16968E-02   0.52231E-05   0.34314E-04       0.17     201.65     0.0000  0.00  -0.47943E-01   0.36346E+00    28.3267    28.3345    28.3396    28.3523    28.3801
   2009      5     26   12.00     56088.00   0.28159E+02   0.00000E+00   0.28159E+02   0.28231E+02   0.28304E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.68346E+01   0.83471E+02  -0.17632E+03  -0.14150E+03   0.14999E-02   0.44858E-05   0.19673E-04       0.17     202.81     0.0000  0.00  -0.41969E-01   0.22309E+00    28.2279    28.2356    28.2408    28.2548    28.2846
   2009      5     27   12.00     56112.00   0.28050E+02   0.00000E+00   0.28050E+02   0.28123E+02   0.28197E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67349E+01   0.87189E+02  -0.18599E+03  -0.14973E+03   0.14664E-02   0.45928E-05   0.17372E-04       0.16     213.55     0.0000  0.00  -0.41629E-01   0.18265E+00    28.1202    28.1281    28.1333    28.1472    28.1763
   2009      5     28   12.00     56136.00   0.27909E+02   0.00000E+00   0.27909E+02   0.27986E+02   0.28065E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65537E+01   0.89543E+02  -0.19288E+03  -0.15265E+03   0.16457E-02   0.51479E-05   0.28568E-04       0.16     215.43     0.0000  0.00  -0.54111E-01   0.24160E+00    27.9828    27.9914    27.9971    28.0132    28.0442
   2009      5     29   12.00     56160.00   0.27735E+02   0.00000E+00   0.27735E+02   0.27804E+02   0.27884E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57838E+01   0.85052E+02  -0.18421E+03  -0.14994E+03   0.16866E-02   0.51626E-05   0.33175E-04       0.16     210.25     0.0000  0.00  -0.54348E-01   0.29707E+00    27.8004    27.8089    27.8147    27.8319    27.8649
   2009      5     30   12.00     56184.00   0.27719E+02   0.00000E+00   0.27719E+02   0.27786E+02   0.27865E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53438E+01   0.81945E+02  -0.17651E+03  -0.14750E+03   0.16430E-02   0.50258E-05   0.30143E-04       0.16     209.85     0.0000  0.00  -0.45073E-01   0.33497E+00    27.7820    27.7902    27.7958    27.8123    27.8488
   2009      5     31   12.00     56208.00   0.27737E+02   0.00000E+00   0.27737E+02   0.27804E+02   0.27883E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52158E+01   0.82836E+02  -0.17625E+03  -0.14694E+03   0.16668E-02   0.50782E-05   0.31876E-04       0.16     210.34     0.0000  0.00  -0.47933E-01   0.33517E+00    27.8003    27.8085    27.8141    27.8306    27.8658
   2009      6      1   12.00     56232.00   0.27728E+02   0.00000E+00   0.27728E+02   0.27802E+02   0.27880E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50533E+01   0.87764E+02  -0.18153E+03  -0.14705E+03   0.18920E-02   0.57179E-05   0.55455E-04       0.16     209.43     0.0000  0.00  -0.61834E-01   0.44977E+00    27.7985    27.8069    27.8128    27.8297    27.8604
   2009      6      2   12.00     56256.00   0.27531E+02   0.00000E+00   0.27531E+02   0.27612E+02   0.27691E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52294E+01   0.94805E+02  -0.18739E+03  -0.14753E+03   0.21544E-02   0.66550E-05   0.92949E-04       0.16     204.79     0.0000  0.00  -0.74018E-01   0.64024E+00    27.6084    27.6172    27.6234    27.6407    27.6705
   2009      6      3   12.00     56280.00   0.27352E+02   0.00000E+00   0.27352E+02   0.27431E+02   0.27507E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50104E+01   0.89930E+02  -0.17802E+03  -0.14432E+03   0.21431E-02   0.65234E-05   0.92130E-04       0.16     199.53     0.0000  0.00  -0.83172E-01   0.56326E+00    27.4271    27.4356    27.4417    27.4584    27.4873
   2009      6      4   12.00     56304.00   0.27254E+02   0.00000E+00   0.27254E+02   0.27329E+02   0.27404E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48911E+01   0.87343E+02  -0.17294E+03  -0.14201E+03   0.21365E-02   0.64189E-05   0.88652E-04       0.16     197.01     0.0000  0.00  -0.99258E-01   0.38752E+00    27.3254    27.3337    27.3396    27.3559    27.3843
   2009      6      5   12.00     56328.00   0.27216E+02   0.00000E+00   0.27216E+02   0.27287E+02   0.27359E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44916E+01   0.81420E+02  -0.16534E+03  -0.13933E+03   0.20236E-02   0.60261E-05   0.71675E-04       0.16     195.14     0.0000  0.00  -0.93772E-01   0.28113E+00    27.2836    27.2915    27.2970    27.3122    27.3404
   2009      6      6   12.00     56352.00   0.27291E+02   0.00000E+00   0.27291E+02   0.27357E+02   0.27425E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39984E+01   0.76757E+02  -0.16151E+03  -0.13773E+03   0.18614E-02   0.53945E-05   0.49652E-04       0.16     195.91     0.0000  0.00  -0.78896E-01   0.22487E+00    27.3534    27.3609    27.3660    27.3787    27.4071
   2009      6      7   12.00     56376.00   0.27343E+02   0.00000E+00   0.27343E+02   0.27412E+02   0.27485E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.40372E+01   0.79866E+02  -0.16915E+03  -0.14073E+03   0.18758E-02   0.54941E-05   0.50993E-04       0.16     200.82     0.0000  0.00  -0.80485E-01   0.21783E+00    27.4088    27.4167    27.4222    27.4370    27.4660
   2009      6      8   12.00     56400.00   0.27331E+02   0.00000E+00   0.27331E+02   0.27402E+02   0.27477E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39989E+01   0.81647E+02  -0.17147E+03  -0.14136E+03   0.19201E-02   0.57011E-05   0.56165E-04       0.16     200.90     0.0000  0.00  -0.82978E-01   0.26070E+00    27.3985    27.4066    27.4123    27.4284    27.4566
   2009      6      9   12.00     56424.00   0.27318E+02   0.00000E+00   0.27318E+02   0.27388E+02   0.27460E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.42852E+01   0.78572E+02  -0.16774E+03  -0.13834E+03   0.18688E-02   0.55842E-05   0.50735E-04       0.16     196.34     0.0000  0.00  -0.71551E-01   0.33758E+00    27.3842    27.3922    27.3977    27.4130    27.4420
   2009      6     10   12.00     56448.00   0.27307E+02   0.00000E+00   0.27307E+02   0.27374E+02   0.27444E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.45799E+01   0.76048E+02  -0.16234E+03  -0.13537E+03   0.17816E-02   0.50541E-05   0.42264E-04       0.16     192.71     0.0000  0.00  -0.58232E-01   0.37235E+00    27.3709    27.3785    27.3835    27.3967    27.4249
   2009      6     11   12.00     56472.00   0.27357E+02   0.00000E+00   0.27357E+02   0.27423E+02   0.27491E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47102E+01   0.76926E+02  -0.16267E+03  -0.13623E+03   0.17397E-02   0.50359E-05   0.38158E-04       0.16     195.31     0.0000  0.00  -0.54403E-01   0.35841E+00    27.4199    27.4275    27.4325    27.4451    27.4733
   2009      6     12   12.00     56496.00   0.27359E+02   0.00000E+00   0.27359E+02   0.27427E+02   0.27496E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50398E+01   0.80557E+02  -0.16884E+03  -0.13722E+03   0.17061E-02   0.50745E-05   0.35249E-04       0.16     195.55     0.0000  0.00  -0.48507E-01   0.37060E+00    27.4238    27.4316    27.4367    27.4497    27.4775
   2009      6     13   12.00     56520.00   0.27274E+02   0.00000E+00   0.27274E+02   0.27342E+02   0.27412E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54020E+01   0.80306E+02  -0.16852E+03  -0.13699E+03   0.17317E-02   0.50736E-05   0.37363E-04       0.16     193.01     0.0000  0.00  -0.53351E-01   0.35369E+00    27.3388    27.3466    27.3518    27.3649    27.3934
   2009      6     14   12.00     56544.00   0.27222E+02   0.00000E+00   0.27222E+02   0.27293E+02   0.27366E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56087E+01   0.81007E+02  -0.17000E+03  -0.13947E+03   0.19563E-02   0.58201E-05   0.61688E-04       0.16     196.96     0.0000  0.00  -0.80077E-01   0.35640E+00    27.2895    27.2975    27.3031    27.3184    27.3462
   2009      6     15   12.00     56568.00   0.27152E+02   0.00000E+00   0.27152E+02   0.27226E+02   0.27303E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55417E+01   0.83184E+02  -0.17787E+03  -0.14403E+03   0.19379E-02   0.58206E-05   0.59789E-04       0.16     202.58     0.0000  0.00  -0.79498E-01   0.34375E+00    27.2228    27.2312    27.2370    27.2536    27.2820
   2009      6     16   12.00     56592.00   0.27011E+02   0.00000E+00   0.27011E+02   0.27088E+02   0.27168E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56195E+01   0.86582E+02  -0.18847E+03  -0.15029E+03   0.18939E-02   0.57171E-05   0.53156E-04       0.16     208.90     0.0000  0.00  -0.72651E-01   0.35222E+00    27.0842    27.0930    27.0991    27.1166    27.1461
   2009      6     17   12.00     56616.00   0.26840E+02   0.00000E+00   0.26840E+02   0.26918E+02   0.26997E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49072E+01   0.87758E+02  -0.18496E+03  -0.14941E+03   0.20147E-02   0.60843E-05   0.69319E-04       0.16     206.09     0.0000  0.00  -0.82225E-01   0.41129E+00    26.9139    26.9226    26.9287    26.9461    26.9756
   2009      6     18   12.00     56640.00   0.26745E+02   0.00000E+00   0.26745E+02   0.26820E+02   0.26896E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.37284E+01   0.85257E+02  -0.17417E+03  -0.14344E+03   0.20628E-02   0.61812E-05   0.77516E-04       0.16     198.49     0.0000  0.00  -0.84229E-01   0.45889E+00    26.8166    26.8250    26.8309    26.8474    26.8758
   2009      6     19   12.00     56664.00   0.26675E+02   0.00000E+00   0.26675E+02   0.26752E+02   0.26829E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.30920E+01   0.88806E+02  -0.17740E+03  -0.14494E+03   0.21383E-02   0.64156E-05   0.89322E-04       0.16     200.81     0.0000  0.00  -0.10072E+00   0.36071E+00    26.7484    26.7570    26.7630    26.7797    26.8087
   2009      6     20   12.00     56688.00   0.26521E+02   0.00000E+00   0.26521E+02   0.26608E+02   0.26688E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.27875E+01   0.95338E+02  -0.18626E+03  -0.14918E+03   0.22427E-02   0.68241E-05   0.11252E-03       0.16     204.37     0.0000  0.00  -0.12161E+00   0.20547E+00    26.6047    26.6139    26.6202    26.6375    26.6682
   2009      6     21   12.00     56712.00   0.26323E+02   0.00000E+00   0.26323E+02   0.26408E+02   0.26487E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.28144E+01   0.92146E+02  -0.18433E+03  -0.14729E+03   0.21598E-02   0.65288E-05   0.96587E-04       0.16     199.13     0.0000  0.00  -0.11386E+00   0.15580E+00    26.4045    26.4136    26.4199    26.4370    26.4667
   2009      6     22   12.00     56736.00   0.26141E+02   0.00000E+00   0.26141E+02   0.26217E+02   0.26292E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.23504E+01   0.86144E+02  -0.17263E+03  -0.14128E+03   0.20680E-02   0.61494E-05   0.77314E-04       0.16     190.02     0.0000  0.00  -0.10438E+00   0.11969E+00    26.2133    26.2217    26.2277    26.2440    26.2720
   2009      6     23   12.00     56760.00   0.26131E+02   0.00000E+00   0.26131E+02   0.26196E+02   0.26263E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16070E+01   0.73393E+02  -0.15394E+03  -0.13477E+03   0.18031E-02   0.51034E-05   0.45592E-04       0.16     185.80     0.0000  0.00  -0.79410E-01   0.87021E-01    26.1927    26.2001    26.2051    26.2176    26.2454
