   2024      7     22   12.00     26808.00   0.24136E+02   0.00000E+00   0.24136E+02   0.24227E+02   0.24416E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16482E+02   0.95989E+02  -0.21412E+03  -0.35434E+03   0.25433E-02   0.27585E-05   0.11752E-03       0.17     316.71     0.0000  0.00   0.26345E-01  -0.15503E+00    24.2250    24.2386    24.2460    24.2701    24.3477
   2024      7     23   12.00     26832.00   0.25399E+02   0.00000E+00   0.25399E+02   0.25483E+02   0.25618E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14044E+02   0.85807E+02  -0.19932E+03  -0.24207E+03   0.21616E-02   0.23775E-05   0.79002E-04       0.17     303.33     0.0000  0.00   0.71865E-02  -0.43945E+00    25.4817    25.4934    25.4995    25.5176    25.5714
   2024      7     24   12.00     26856.00   0.26124E+02   0.00000E+00   0.26124E+02   0.26199E+02   0.26295E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12877E+02   0.79502E+02  -0.18652E+03  -0.16685E+03   0.16514E-02   0.19318E-05   0.36047E-04       0.17     263.55     0.0000  0.00  -0.45147E-02  -0.30593E+00    26.1973    26.2079    26.2134    26.2266    26.2668
   2024      7     25   12.00     26880.00   0.25496E+02   0.00000E+00   0.25496E+02   0.25610E+02   0.25731E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.25295E+02   0.97326E+02  -0.21304E+03  -0.19879E+03   0.16109E-02   0.19330E-05   0.12918E-03       0.17     180.98     0.0000  0.00   0.10595E-01   0.27983E+00    25.6083    25.6246    25.6323    25.6488    25.6901
   2024      7     26   12.00     26904.00   0.21458E+02   0.00000E+00   0.21458E+02   0.21984E+02   0.22319E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.61777E+02   0.15137E+03  -0.28312E+03  -0.50386E+03   0.55518E-02   0.69978E-05   0.83404E-02       0.17      78.96     0.0000  0.00   0.80892E-01   0.36059E+01    21.9863    22.0497    22.0691    22.1043    22.1977
   2024      7     27   12.00     26928.00   0.18626E+02   0.00000E+00   0.18626E+02   0.18993E+02   0.19421E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44848E+02   0.10273E+03  -0.19905E+03  -0.75563E+03   0.46842E-02   0.56839E-05   0.56293E-02       0.17      84.53     0.0000  0.00   0.32497E-01   0.30459E+01    18.9898    19.0404    19.0594    19.1077    19.2578
   2024      7     28   12.00     26952.00   0.19041E+02   0.00000E+00   0.19041E+02   0.19363E+02   0.19758E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44730E+02   0.98413E+02  -0.19395E+03  -0.71417E+03   0.42856E-02   0.48325E-05   0.34874E-02       0.17     105.54     0.0000  0.00   0.20024E-01   0.24804E+01    19.3598    19.4057    19.4226    19.4661    19.6085
   2024      7     29   12.00     26976.00   0.18044E+02   0.00000E+00   0.18044E+02   0.18396E+02   0.18841E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58021E+02   0.11905E+03  -0.22939E+03  -0.80855E+03   0.58557E-02   0.63578E-05   0.67838E-02       0.17     107.61     0.0000  0.00   0.12141E+00   0.18045E+01    18.3902    18.4496    18.4699    18.5183    18.6703
   2024      7     30   12.00     27000.00   0.18121E+02   0.00000E+00   0.18121E+02   0.18395E+02   0.18845E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51839E+02   0.10336E+03  -0.22350E+03  -0.81906E+03   0.43643E-02   0.47630E-05   0.45983E-02       0.17     150.14     0.0000  0.00  -0.17371E-01  -0.14644E+01    18.3912    18.4323    18.4498    18.5011    18.6673
   2024      7     31   12.00     27024.00   0.18112E+02   0.00000E+00   0.18112E+02   0.18367E+02   0.18793E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53271E+02   0.99373E+02  -0.21734E+03  -0.81740E+03   0.38323E-02   0.42738E-05   0.42615E-02       0.17     140.00     0.0000  0.00  -0.18483E-01  -0.58071E+00    18.3641    18.4039    18.4204    18.4684    18.6184
   2024      8      1   12.00     27048.00   0.17656E+02   0.00000E+00   0.17656E+02   0.18088E+02   0.18543E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56293E+02   0.10834E+03  -0.21470E+03  -0.81501E+03   0.50017E-02   0.50659E-05   0.61958E-02       0.18      91.81     0.0000  0.00   0.15825E-02   0.25267E+01    18.0876    18.1463    18.1660    18.2144    18.3759
   2024      8      2   12.00     27072.00   0.16194E+02   0.00000E+00   0.16194E+02   0.16748E+02   0.17287E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67179E+02   0.12400E+03  -0.23173E+03  -0.93049E+03   0.88433E-02   0.18415E-04   0.43349E-01       0.18      58.20     0.0000  0.00  -0.19677E+00   0.86473E+01    16.7397    16.8286    16.8567    16.9124    17.0769
   2024      8      3   12.00     27096.00   0.15593E+02   0.00000E+00   0.15593E+02   0.16099E+02   0.16597E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54599E+02   0.11724E+03  -0.21479E+03  -0.99306E+03   0.11744E-01   0.11301E-03   0.16168E+00       0.18      96.75     0.0000  0.00  -0.24226E+00   0.18602E+02    16.0998    16.1720    16.2001    16.2505    16.4386
   2024      8      4   12.00     27120.00   0.16476E+02   0.00000E+00   0.16476E+02   0.16939E+02   0.17401E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.40288E+02   0.11771E+03  -0.20143E+03  -0.93047E+03   0.12090E-01   0.13083E-03   0.18865E+00       0.18     143.76     0.0000  0.00  -0.16803E+00   0.21230E+02    16.9402    17.0046    17.0339    17.0828    17.2518
   2024      8      5   12.00     27144.00   0.17708E+02   0.00000E+00   0.17708E+02   0.18063E+02   0.18489E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.34637E+02   0.91570E+02  -0.16230E+03  -0.80299E+03   0.70334E-02   0.12641E-04   0.30702E-01       0.18     104.08     0.0000  0.00   0.34455E-01   0.74789E+01    18.0576    18.1191    18.1393    18.1840    18.3377
   2024      8      6   12.00     27168.00   0.18055E+02   0.00000E+00   0.18055E+02   0.18379E+02   0.18792E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.42052E+02   0.91145E+02  -0.17032E+03  -0.76849E+03   0.60453E-02   0.85196E-05   0.12554E-01       0.18      77.83     0.0000  0.00   0.49452E-01   0.49088E+01    18.3703    18.4266    18.4470    18.4908    18.6360
   2024      8      7   12.00     27192.00   0.17714E+02   0.00000E+00   0.17714E+02   0.18106E+02   0.18561E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48156E+02   0.10145E+03  -0.19517E+03  -0.81300E+03   0.65731E-02   0.98304E-05   0.17199E-01       0.18     109.79     0.0000  0.00  -0.58789E-02   0.63064E+01    18.0962    18.1618    18.1838    18.2329    18.3896
   2024      8      8   12.00     27216.00   0.17855E+02   0.00000E+00   0.17855E+02   0.18232E+02   0.18696E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54786E+02   0.10956E+03  -0.22062E+03  -0.81445E+03   0.55093E-02   0.59094E-05   0.72741E-02       0.18     128.85     0.0000  0.00  -0.43780E-01   0.39629E+01    18.2226    18.2900    18.3117    18.3628    18.5186
   2024      8      9   12.00     27240.00   0.17143E+02   0.00000E+00   0.17143E+02   0.17553E+02   0.18063E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65546E+02   0.11997E+03  -0.24337E+03  -0.87951E+03   0.59328E-02   0.71123E-05   0.93322E-02       0.18     127.94     0.0000  0.00  -0.56464E-01   0.45066E+01    17.5430    17.6139    17.6389    17.6950    17.8711
   2024      8     10   12.00     27264.00   0.16613E+02   0.00000E+00   0.16613E+02   0.17089E+02   0.17590E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.62919E+02   0.10856E+03  -0.22461E+03  -0.90209E+03   0.59896E-02   0.64322E-05   0.10317E-01       0.18      90.09     0.0000  0.00   0.92674E-01   0.35893E+01    17.0843    17.1520    17.1751    17.2288    17.3963
   2024      8     11   12.00     27288.00   0.15444E+02   0.00000E+00   0.15444E+02   0.15923E+02   0.16478E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69642E+02   0.11549E+03  -0.23295E+03  -0.99957E+03   0.87054E-02   0.94239E-05   0.29852E-01       0.18      69.55     0.0000  0.00   0.29815E+00  -0.65382E+00    15.9170    15.9994    16.0269    16.0861    16.2669
   2024      8     12   12.00     27312.00   0.15297E+02   0.00000E+00   0.15297E+02   0.15708E+02   0.16278E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55058E+02   0.98060E+02  -0.20631E+03  -0.10217E+04   0.64577E-02   0.69435E-05   0.14439E-01       0.19      97.63     0.0000  0.00   0.10554E+00  -0.43815E+01    15.6978    15.7703    15.7959    15.8584    16.0603
   2024      8     13   12.00     27336.00   0.16555E+02   0.00000E+00   0.16555E+02   0.16767E+02   0.17253E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.42159E+02   0.74974E+02  -0.17513E+03  -0.91525E+03   0.37682E-02   0.40962E-05   0.22353E-02       0.19      97.58     0.0000  0.00  -0.41246E-01  -0.37789E-01    16.7610    16.7988    16.8161    16.8707    17.0525
   2024      8     14   12.00     27360.00   0.16322E+02   0.00000E+00   0.16322E+02   0.16673E+02   0.17172E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57454E+02   0.10009E+03  -0.20825E+03  -0.93216E+03   0.54570E-02   0.61054E-05   0.65666E-02       0.19      91.04     0.0000  0.00  -0.67276E-01   0.34505E+01    16.6641    16.7280    16.7511    16.8051    16.9816
   2024      8     15   12.00     27384.00   0.16194E+02   0.00000E+00   0.16194E+02   0.16621E+02   0.17120E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57929E+02   0.10463E+03  -0.20109E+03  -0.92699E+03   0.81696E-02   0.41673E-04   0.57469E-01       0.19      75.06     0.0000  0.00   0.72738E-01   0.10189E+02    16.6137    16.6800    16.7068    16.7600    16.9287
   2024      8     16   12.00     27408.00   0.15583E+02   0.00000E+00   0.15583E+02   0.16226E+02   0.16730E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58756E+02   0.10725E+03  -0.19890E+03  -0.95630E+03   0.11045E-01   0.65307E-04   0.13661E+00       0.19      65.04     0.0000  0.00  -0.73001E-01   0.17438E+02    16.2329    16.3245    16.3554    16.4046    16.5791
   2024      8     17   12.00     27432.00   0.15581E+02   0.00000E+00   0.15581E+02   0.16059E+02   0.16547E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52709E+02   0.97617E+02  -0.17865E+03  -0.96832E+03   0.12120E-01   0.12880E-03   0.17155E+00       0.19      64.45     0.0000  0.00  -0.22834E+00   0.19654E+02    16.0598    16.1285    16.1588    16.2094    16.3985
   2024      8     18   12.00     27456.00   0.15823E+02   0.00000E+00   0.15823E+02   0.16307E+02   0.16787E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56647E+02   0.10468E+03  -0.19321E+03  -0.93997E+03   0.13828E-01   0.27117E-03   0.31918E+00       0.19      57.62     0.0000  0.00  -0.21487E+00   0.27813E+02    16.3088    16.3777    16.4103    16.4609    16.6598
   2024      8     19   12.00     27480.00   0.15572E+02   0.00000E+00   0.15572E+02   0.15908E+02   0.16446E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47672E+02   0.92524E+02  -0.20225E+03  -0.99685E+03   0.63058E-02   0.59050E-04   0.63075E-01       0.19      89.03     0.0000  0.00  -0.93125E-01   0.63897E+01    15.9030    15.9535    15.9760    16.0352    16.2283
   2024      8     20   12.00     27504.00   0.16194E+02   0.00000E+00   0.16194E+02   0.16454E+02   0.16972E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44666E+02   0.85235E+02  -0.20417E+03  -0.95466E+03   0.38280E-02   0.45920E-05   0.39470E-02       0.19     114.70     0.0000  0.00   0.28727E-01  -0.22719E+00    16.4457    16.4937    16.5133    16.5713    16.7646
   2024      8     21   12.00     27528.00   0.15475E+02   0.00000E+00   0.15475E+02   0.16256E+02   0.16813E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64723E+02   0.11591E+03  -0.22876E+03  -0.96195E+03   0.87160E-02   0.23281E-04   0.57585E-01       0.19      87.50     0.0000  0.00  -0.15276E+00   0.95695E+01    16.2690    16.3619    16.3920    16.4462    16.6297
   2024      8     22   12.00     27552.00   0.14983E+02   0.00000E+00   0.14983E+02   0.15592E+02   0.16142E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65848E+02   0.11214E+03  -0.21413E+03  -0.10171E+04   0.10938E-01   0.39371E-04   0.95767E-01       0.20      59.78     0.0000  0.00  -0.39634E+00   0.10178E+02    15.5910    15.6830    15.7134    15.7668    15.9371
   2024      8     23   12.00     27576.00   0.15574E+02   0.00000E+00   0.15574E+02   0.15849E+02   0.16386E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46433E+02   0.78707E+02  -0.16925E+03  -0.98573E+03   0.49055E-02   0.47360E-05   0.66850E-02       0.20      79.95     0.0000  0.00  -0.13449E-01   0.20079E+01    15.8422    15.8903    15.9104    15.9702    16.1776
   2024      8     24   12.00     27600.00   0.16441E+02   0.00000E+00   0.16441E+02   0.16681E+02   0.17157E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46613E+02   0.82874E+02  -0.18275E+03  -0.92385E+03   0.42079E-02   0.42675E-05   0.32382E-02       0.20     104.50     0.0000  0.00   0.44720E-01  -0.74960E+00    16.6758    16.7169    16.7344    16.7872    16.9727
   2024      8     25   12.00     27624.00   0.16914E+02   0.00000E+00   0.16914E+02   0.17143E+02   0.17603E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44920E+02   0.84268E+02  -0.19067E+03  -0.88827E+03   0.36303E-02   0.42714E-05   0.17790E-02       0.20     103.88     0.0000  0.00   0.49293E-02  -0.14668E+01    17.1390    17.1755    17.1922    17.2435    17.4114
   2024      8     26   12.00     27648.00   0.16283E+02   0.00000E+00   0.16283E+02   0.16715E+02   0.17215E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64334E+02   0.11321E+03  -0.23215E+03  -0.92381E+03   0.61951E-02   0.11383E-04   0.17808E-01       0.20      75.92     0.0000  0.00   0.97020E-01   0.45872E+01    16.7096    16.7740    16.7980    16.8519    17.0202
   2024      8     27   12.00     27672.00   0.15447E+02   0.00000E+00   0.15447E+02   0.15816E+02   0.16339E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53042E+02   0.94621E+02  -0.18862E+03  -0.99617E+03   0.71271E-02   0.15165E-04   0.25592E-01       0.20      69.33     0.0000  0.00   0.11191E+00   0.66307E+01    15.8057    15.8712    15.8973    15.9530    16.1463
   2024      8     28   12.00     27696.00   0.17143E+02   0.00000E+00   0.17143E+02   0.17258E+02   0.17696E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.24309E+02   0.52128E+02  -0.12986E+03  -0.86235E+03   0.26591E-02   0.27318E-05   0.45181E-03       0.20     101.90     0.0000  0.00   0.22335E-01  -0.49904E-01    17.2540    17.2747    17.2877    17.3372    17.5148
   2024      8     29   12.00     27720.00   0.18234E+02   0.00000E+00   0.18234E+02   0.18439E+02   0.18845E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32833E+02   0.73926E+02  -0.17601E+03  -0.77368E+03   0.33273E-02   0.35220E-05   0.71739E-03       0.20     120.19     0.0000  0.00   0.23205E-01  -0.10922E+01    18.4364    18.4668    18.4807    18.5260    18.6795
   2024      8     30   12.00     27744.00   0.18198E+02   0.00000E+00   0.18198E+02   0.18444E+02   0.18873E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39195E+02   0.88832E+02  -0.20347E+03  -0.78728E+03   0.40658E-02   0.41195E-05   0.13575E-02       0.20     130.48     0.0000  0.00   0.53440E-01  -0.12559E+01    18.4399    18.4774    18.4931    18.5419    18.6938
   2024      8     31   12.00     27768.00   0.17587E+02   0.00000E+00   0.17587E+02   0.18114E+02   0.18597E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55177E+02   0.11760E+03  -0.26584E+03  -0.84198E+03   0.54598E-02   0.65824E-05   0.81532E-02       0.21     163.75     0.0000  0.00   0.41562E-01  -0.39838E+01    18.1110    18.1801    18.2027    18.2542    18.4162
   2024      9      1   12.00     27792.00   0.15927E+02   0.00000E+00   0.15927E+02   0.16516E+02   0.17090E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.72941E+02   0.12427E+03  -0.31647E+03  -0.99034E+03   0.55515E-02   0.78298E-05   0.88868E-02       0.21     142.15     0.0000  0.00   0.14353E-01  -0.44467E+01    16.5107    16.5934    16.6208    16.6824    16.8638
   2024      9      2   12.00     27816.00   0.14779E+02   0.00000E+00   0.14779E+02   0.15174E+02   0.15749E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52816E+02   0.86961E+02  -0.25194E+03  -0.10914E+04   0.42589E-02   0.55475E-05   0.23440E-02       0.21     117.58     0.0000  0.00   0.19589E-01  -0.23271E+01    15.1682    15.2262    15.2492    15.3114    15.5058
   2024      9      3   12.00     27840.00   0.15970E+02   0.00000E+00   0.15970E+02   0.16156E+02   0.16689E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.35141E+02   0.68069E+02  -0.19107E+03  -0.98369E+03   0.30015E-02   0.33420E-05   0.66849E-03       0.21     124.14     0.0000  0.00   0.27799E-01  -0.76081E-01    16.1507    16.1811    16.1979    16.2603    16.4527
   2024      9      4   12.00     27864.00   0.16244E+02   0.00000E+00   0.16244E+02   0.16541E+02   0.17029E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43487E+02   0.84603E+02  -0.19852E+03  -0.93366E+03   0.39865E-02   0.48265E-05   0.17652E-02       0.21      85.38     0.0000  0.00  -0.73061E-02   0.19500E+01    16.5357    16.5822    16.6010    16.6542    16.8375
   2024      9      5   12.00     27888.00   0.16477E+02   0.00000E+00   0.16477E+02   0.16682E+02   0.17157E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32888E+02   0.66697E+02  -0.16114E+03  -0.91420E+03   0.37229E-02   0.38126E-05   0.10082E-02       0.21      73.22     0.0000  0.00  -0.49882E-01   0.78915E+00    16.6781    16.7109    16.7268    16.7807    16.9616
   2024      9      6   12.00     27912.00   0.17572E+02   0.00000E+00   0.17572E+02   0.17760E+02   0.18190E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.27425E+02   0.59511E+02  -0.15087E+03  -0.81656E+03   0.33006E-02   0.34493E-05   0.14377E-02       0.21      95.57     0.0000  0.00   0.24526E-02  -0.13113E+01    17.7555    17.7856    17.8001    17.8484    18.0169
   2024      9      7   12.00     27936.00   0.17693E+02   0.00000E+00   0.17693E+02   0.17924E+02   0.18350E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.35616E+02   0.72946E+02  -0.19167E+03  -0.82199E+03   0.34888E-02   0.40079E-05   0.17214E-02       0.21     102.06     0.0000  0.00   0.37318E-01  -0.12419E+01    17.9207    17.9540    17.9695    18.0170    18.1687
   2024      9      8   12.00     27960.00   0.17086E+02   0.00000E+00   0.17086E+02   0.17401E+02   0.17867E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47495E+02   0.86975E+02  -0.20666E+03  -0.85679E+03   0.43138E-02   0.53443E-05   0.40513E-02       0.22      65.69     0.0000  0.00   0.45769E-01   0.23309E+01    17.3966    17.4427    17.4618    17.5136    17.6770
   2024      9      9   12.00     27984.00   0.15938E+02   0.00000E+00   0.15938E+02   0.16329E+02   0.16857E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49965E+02   0.96181E+02  -0.19200E+03  -0.94348E+03   0.57391E-02   0.67960E-05   0.89805E-02       0.22      46.22     0.0000  0.00   0.58067E-01   0.43436E+01    16.3178    16.3884    16.4128    16.4693    16.6531
