   2023      4     27   12.00     20304.00  -0.14560E+02   0.00000E+00  -0.41163E-10   0.17360E+01   0.39253E+01   0.00000E+00   0.91546E-05  -0.14560E+02  -0.34588E+02  -0.13923E+01  -0.23780E+02  -0.32152E+01   0.58215E-02   0.00000E+00   0.49407-323       0.85     235.84     0.0000  0.00  -0.22875-320   0.67768-318     0.5527     1.6449     2.8401     3.4538     3.9253
   2023      4     28   12.00     20328.00  -0.12321E+02   0.00000E+00  -0.38484E-10   0.17297E+01   0.39198E+01   0.00000E+00   0.90290E-05  -0.12321E+02  -0.29268E+02  -0.96138E+00  -0.29531E+02  -0.32238E+01   0.65372E-02   0.00000E+00   0.49407-323       0.85     214.31     0.0000  0.00  -0.22875-320   0.67768-318     0.5492     1.6377     2.8322     3.4471     3.9198
   2023      4     29   12.00     20352.00  -0.92938E+01   0.00000E+00  -0.36203E-10   0.17238E+01   0.39144E+01   0.00000E+00   0.88635E-05  -0.92927E+01  -0.28169E+02  -0.52180E+01  -0.26373E+02  -0.32323E+01   0.60125E-02   0.00000E+00   0.49407-323       0.85     210.17     0.0000  0.00  -0.22875-320   0.67768-318     0.5460     1.6308     2.8245     3.4404     3.9144
   2023      4     30   12.00     20376.00  -0.68943E+01   0.00000E+00  -0.33638E-10   0.17174E+01   0.39088E+01   0.00000E+00   0.85559E-05  -0.68935E+01  -0.29096E+02  -0.88043E+01  -0.21859E+02  -0.32420E+01   0.46719E-02   0.00000E+00   0.49407-323       0.85     238.73     0.0000  0.00  -0.22875-320   0.67768-318     0.5424     1.6234     2.8165     3.4335     3.9088
   2023      5      1   12.00     20400.00  -0.51236E+01   0.00000E+00  -0.30967E-10   0.17108E+01   0.39033E+01   0.00000E+00   0.76189E-05  -0.51236E+01  -0.33333E+02  -0.70980E+01  -0.19329E+02  -0.32507E+01   0.54863E-02   0.00000E+00   0.49407-323       0.85     231.83     0.0000  0.00  -0.22875-320   0.67768-318     0.5387     1.6157     2.8083     3.4265     3.9033
   2023      5      2   12.00     20424.00  -0.35415E+01   0.00000E+00  -0.28936E-10   0.17048E+01   0.38978E+01   0.00000E+00   0.63574E-05  -0.35415E+01  -0.23286E+02  -0.72573E+01  -0.29216E+02  -0.32573E+01   0.43587E-02   0.00000E+00   0.49407-323       0.85     202.74     0.0000  0.00  -0.22875-320   0.67768-318     0.5356     1.6086     2.8006     3.4198     3.8978
   2023      5      3   12.00     20448.00  -0.57510E+01   0.00000E+00  -0.27363E-10   0.16992E+01   0.38923E+01   0.00000E+00   0.45711E-05  -0.57510E+01  -0.10808E+02  -0.59639E+01  -0.42988E+02  -0.32650E+01   0.18321E-02   0.00000E+00   0.49407-323       0.85     220.68     0.0000  0.00  -0.22875-320   0.67768-318     0.5328     1.6020     2.7931     3.4133     3.8923
   2023      5      4   12.00     20472.00  -0.82062E+01   0.00000E+00  -0.25738E-10   0.16934E+01   0.38867E+01   0.00000E+00  -0.10609E-04  -0.82049E+01  -0.18770E+01  -0.74807E+00  -0.57135E+02  -0.32720E+01   0.84426E-03   0.00000E+00   0.49407-323       0.85     213.93     0.0000  0.00  -0.22875-320   0.67768-318     0.5300     1.5952     2.7855     3.4067     3.8867
   2023      5      5   12.00     20496.00  -0.62475E+01   0.00000E+00  -0.26134E-10   0.16899E+01   0.38816E+01   0.00000E+00   0.96956E-05  -0.62475E+01  -0.31395E+01  -0.92048E+00  -0.55700E+02  -0.32722E+01   0.16088E-02   0.00000E+00   0.49407-323       0.85     189.72     0.0000  0.00  -0.22875-320   0.67768-318     0.5295     1.5911     2.7797     3.4014     3.8816
   2023      5      6   12.00     20520.00  -0.13269E+02   0.00000E+00  -0.27294E-10   0.16873E+01   0.38764E+01   0.00000E+00   0.97192E-05  -0.13269E+02  -0.14045E+00  -0.58232E-01  -0.59561E+02  -0.32775E+01   0.86722E-04   0.00000E+00   0.49407-323       0.85     231.45     0.0000  0.00  -0.22875-320   0.67768-318     0.5298     1.5882     2.7746     3.3963     3.8764
   2023      5      7   12.00     20544.00  -0.16928E+02   0.00000E+00  -0.26612E-10   0.16826E+01   0.38707E+01   0.00000E+00   0.95317E-05  -0.16928E+02  -0.19040E+00  -0.72929E-01  -0.59497E+02  -0.32894E+01   0.12225E-03   0.00000E+00   0.49407-323       0.85     261.64     0.0000  0.00  -0.22875-320   0.67768-318     0.5277     1.5830     2.7679     3.3898     3.8707
   2023      5      8   12.00     20568.00  -0.18219E+02   0.00000E+00  -0.24991E-10   0.16768E+01   0.38651E+01   0.00000E+00   0.91815E-05  -0.18219E+02  -0.21242E+00  -0.71110E-01  -0.59476E+02  -0.32962E+01   0.10346E-03   0.00000E+00   0.49407-323       0.85     268.58     0.0000  0.00  -0.22875-320   0.67768-318     0.5246     1.5766     2.7603     3.3830     3.8651
   2023      5      9   12.00     20592.00  -0.13392E+02   0.00000E+00  -0.23435E-10   0.16711E+01   0.38595E+01   0.00000E+00   0.87593E-05  -0.13392E+02  -0.20334E+02  -0.47783E+01  -0.34648E+02  -0.33025E+01   0.27867E-02   0.00000E+00   0.49407-323       0.85     278.26     0.0000  0.00  -0.22875-320   0.67768-318     0.5216     1.5701     2.7527     3.3762     3.8595
   2023      5     10   12.00     20616.00  -0.66917E+01   0.00000E+00  -0.21974E-10   0.16654E+01   0.38538E+01   0.00000E+00   0.85385E-05  -0.66917E+01  -0.40860E+02  -0.90978E+01  -0.98026E+01  -0.33089E+01   0.59056E-02   0.00000E+00   0.49407-323       0.85     286.94     0.0000  0.00  -0.22875-320   0.67768-318     0.5186     1.5636     2.7452     3.3695     3.8538
   2023      5     11   12.00     20640.00  -0.12656E+02   0.00000E+00  -0.20479E-10   0.16596E+01   0.38482E+01   0.00000E+00   0.87487E-05  -0.12656E+02  -0.15442E+02  -0.45566E+01  -0.39761E+02  -0.33157E+01   0.18407E-02   0.00000E+00   0.49407-323       0.85     294.63     0.0000  0.00  -0.22875-320   0.67768-318     0.5156     1.5570     2.7376     3.3628     3.8482
   2023      5     12   12.00     20664.00  -0.15595E+02   0.00000E+00  -0.19077E-10   0.16538E+01   0.38425E+01   0.00000E+00   0.84548E-05  -0.15595E+02  -0.20996E+00  -0.78958E-01  -0.59471E+02  -0.33217E+01   0.93048E-04   0.00000E+00   0.49407-323       0.85     267.44     0.0000  0.00  -0.22875-320   0.67768-318     0.5126     1.5504     2.7300     3.3561     3.8425
   2023      5     13   12.00     20688.00  -0.10283E+02   0.00000E+00  -0.18119E-10   0.16486E+01   0.38370E+01   0.00000E+00   0.72904E-05  -0.10283E+02  -0.12242E+02  -0.28566E+01  -0.44661E+02  -0.33264E+01   0.22193E-02   0.00000E+00   0.49407-323       0.85     227.49     0.0000  0.00  -0.22875-320   0.67768-318     0.5103     1.5445     2.7228     3.3497     3.8370
   2023      5     14   12.00     20712.00  -0.98531E+00   0.00000E+00  -0.17545E-10   0.16439E+01   0.38315E+01   0.00000E+00   0.62359E-05  -0.98510E+00  -0.36590E+02   0.76892E+01  -0.30859E+02  -0.33309E+01   0.13307E-01   0.00000E+00   0.49407-323       0.85     187.30     0.0000  0.00  -0.22875-320   0.67768-318     0.5084     1.5391     2.7161     3.3435     3.8315
   2023      5     15   12.00     20736.00  -0.89593E+00   0.00000E+00  -0.17057E-10   0.16393E+01   0.38259E+01   0.00000E+00   0.71151E-05  -0.89593E+00  -0.27223E+02   0.83062E+01  -0.40843E+02  -0.33366E+01   0.12210E-01   0.00000E+00   0.49407-323       0.85     193.56     0.0000  0.00  -0.22875-320   0.67768-318     0.5066     1.5339     2.7094     3.3374     3.8259
   2023      5     16   12.00     20760.00  -0.45541E+01   0.00000E+00  -0.16291E-10   0.16343E+01   0.38203E+01   0.00000E+00   0.76994E-05  -0.45535E+01  -0.11932E+02   0.47771E+00  -0.48306E+02  -0.33425E+01   0.38833E-02   0.00000E+00   0.49407-323       0.85     204.09     0.0000  0.00  -0.22875-320   0.67768-318     0.5044     1.5283     2.7024     3.3309     3.8203
   2023      5     17   12.00     20784.00  -0.25157E+01   0.00000E+00  -0.16536E-10   0.16309E+01   0.38150E+01   0.00000E+00   0.93188E-05  -0.25151E+01  -0.21755E+02  -0.16820E+00  -0.37837E+02  -0.33415E+01   0.75201E-02   0.00000E+00   0.49407-323       0.85     203.57     0.0000  0.00  -0.22875-320   0.67768-318     0.5037     1.5245     2.6967     3.3255     3.8150
   2023      5     18   12.00     20808.00  -0.50215E+01   0.00000E+00  -0.17667E-10   0.16288E+01   0.38098E+01   0.00000E+00   0.99563E-05  -0.50205E+01  -0.11763E+02  -0.46120E+01  -0.43385E+02  -0.33435E+01   0.24538E-02   0.00000E+00   0.49407-323       0.85     268.95     0.0000  0.00  -0.22875-320   0.67768-318     0.5044     1.5223     2.6922     3.3207     3.8098
   2023      5     19   12.00     20832.00  -0.10199E+02   0.00000E+00  -0.18644E-10   0.16266E+01   0.38045E+01   0.00000E+00   0.99549E-05  -0.10199E+02  -0.16396E+00  -0.86745E-01  -0.59509E+02  -0.33476E+01   0.90165E-04   0.00000E+00   0.49407-323       0.85     307.85     0.0000  0.00  -0.22875-320   0.67768-318     0.5046     1.5201     2.6875     3.3156     3.8045
   2023      5     20   12.00     20856.00  -0.97044E+01   0.00000E+00  -0.17739E-10   0.16214E+01   0.37986E+01   0.00000E+00   0.99536E-05  -0.97044E+01  -0.15977E+00  -0.84444E-01  -0.59516E+02  -0.33602E+01   0.10101E-03   0.00000E+00   0.49407-323       0.85     302.17     0.0000  0.00  -0.22875-320   0.67768-318     0.5019     1.5147     2.6804     3.3087     3.7986
   2023      5     21   12.00     20880.00  -0.94146E+01   0.00000E+00  -0.15945E-10   0.16149E+01   0.37927E+01   0.00000E+00   0.99522E-05  -0.94146E+01  -0.17088E+00  -0.87459E-01  -0.59502E+02  -0.33664E+01   0.12056E-03   0.00000E+00   0.49407-323       0.85     309.95     0.0000  0.00  -0.22875-320   0.67768-318     0.4979     1.5077     2.6723     3.3014     3.7927
   2023      5     22   12.00     20904.00  -0.10487E+02   0.00000E+00  -0.14204E-10   0.16084E+01   0.37869E+01   0.00000E+00   0.99506E-05  -0.10487E+02  -0.20176E+00  -0.97708E-01  -0.59460E+02  -0.33723E+01   0.12442E-03   0.00000E+00   0.49407-323       0.85     318.74     0.0000  0.00  -0.22875-320   0.67768-318     0.4940     1.5004     2.6641     3.2941     3.7869
   2023      5     23   12.00     20928.00  -0.90781E+01   0.00000E+00  -0.12615E-10   0.16020E+01   0.37811E+01   0.00000E+00   0.99484E-05  -0.90781E+01  -0.18826E+00  -0.95977E-01  -0.59476E+02  -0.33779E+01   0.10612E-03   0.00000E+00   0.49407-323       0.85     311.46     0.0000  0.00  -0.22875-320   0.67768-318     0.4902     1.4931     2.6559     3.2870     3.7811
   2023      5     24   12.00     20952.00  -0.28292E+01   0.00000E+00  -0.11236E-10   0.15957E+01   0.37753E+01   0.00000E+00   0.99462E-05  -0.28291E+01  -0.24821E+02  -0.67602E+01  -0.28179E+02  -0.33836E+01   0.40168E-02   0.00000E+00   0.49407-323       0.85     304.75     0.0000  0.00  -0.22875-320   0.67768-318     0.4867     1.4859     2.6479     3.2800     3.7753
   2023      5     25   12.00     20976.00  -0.61730E+00   0.00000E+00  -0.98313E-11   0.15892E+01   0.37695E+01   0.00000E+00   0.99433E-05  -0.61730E+00  -0.43251E+02  -0.87171E+01  -0.77915E+01  -0.33907E+01   0.79596E-02   0.00000E+00   0.49407-323       0.85     308.19     0.0000  0.00  -0.22875-320   0.67768-318     0.4831     1.4785     2.6397     3.2729     3.7695
   2023      5     26   12.00     21000.00   0.34708E+00   0.00000E+00  -0.85501E-11   0.15827E+01   0.37636E+01   0.00000E+00   0.99395E-05   0.34708E+00  -0.45743E+02  -0.83216E+01  -0.56957E+01  -0.33959E+01   0.78944E-02   0.00000E+00   0.49407-323       0.85     277.41     0.0000  0.00  -0.22875-320   0.67768-318     0.4795     1.4710     2.6315     3.2658     3.7636
   2023      5     27   12.00     21024.00   0.23305E+01   0.00000E+00  -0.43942E-11   0.15680E+01   0.37556E+01   0.00000E+00   0.99353E-05   0.23305E+01  -0.37293E+02  -0.60653E+01  -0.16401E+02  -0.34490E+01   0.65625E-02   0.00000E+00   0.49407-323       0.85     178.97     0.0000  0.00  -0.22875-320   0.67769-318     0.4677     1.4542     2.6161     3.2530     3.7556
   2023      5     28   12.00     21048.00   0.84007E+00   0.00000E+00   0.00000E+00   0.15384E+01   0.37459E+01   0.00000E+00   0.99319E-05   0.84006E+00  -0.94653E+01  -0.25654E+01  -0.47729E+02  -0.34768E+01   0.16442E-02   0.00000E+00   0.49407-323       0.85     169.98     0.0000  0.00  -0.22875-320   0.67769-318     0.4422     1.4194     2.5880     3.2328     3.7459
   2023      5     29   12.00     21072.00  -0.43045E+00   0.00000E+00   0.00000E+00   0.15282E+01   0.37409E+01   0.00000E+00   0.99265E-05  -0.43045E+00  -0.59481E+01  -0.13698E+01  -0.52442E+02  -0.34459E+01   0.15013E-02   0.00000E+00   0.49407-323       0.85     185.39     0.0000  0.00  -0.22875-320   0.67768-318     0.4368     1.4057     2.5766     3.2260     3.7409
   2023      5     30   12.00     21096.00   0.92428E-01   0.00000E+00   0.00000E+00   0.15193E+01   0.37345E+01   0.00000E+00   0.99202E-05   0.92372E-01  -0.13342E+02   0.23132E+00  -0.46649E+02  -0.34664E+01   0.36558E-02   0.00000E+00   0.49407-323       0.85     158.70     0.0000  0.00  -0.22875-320   0.67768-318     0.4325     1.3940     2.5658     3.2181     3.7345
   2023      5     31   12.00     21120.00  -0.77399E+00   0.00000E+00   0.00000E+00   0.15070E+01   0.37275E+01   0.00000E+00   0.99112E-05  -0.77399E+00  -0.16235E+02   0.70977E+01  -0.50623E+02  -0.34795E+01   0.59299E-02   0.00000E+00   0.49407-323       0.85     186.36     0.0000  0.00  -0.22875-320   0.67768-318     0.4250     1.3785     2.5520     3.2079     3.7275
   2023      6      1   12.00     21144.00  -0.27182E+01   0.00000E+00  -0.99854E-16   0.15014E+01   0.37219E+01   0.00000E+00   0.98951E-05  -0.27182E+01  -0.19326E+02   0.10176E+02  -0.50610E+02  -0.34701E+01   0.70725E-02   0.00000E+00   0.49407-323       0.85     211.48     0.0000  0.00  -0.22875-320   0.67768-318     0.4239     1.3707     2.5441     3.2023     3.7219
   2023      6      2   12.00     21168.00  -0.39128E+01   0.00000E+00  -0.41208E-14   0.14976E+01   0.37161E+01   0.00000E+00   0.98598E-05  -0.39128E+01  -0.27518E+02   0.50501E+01  -0.37292E+02  -0.34739E+01   0.62601E-02   0.00000E+00   0.49407-323       0.85     235.77     0.0000  0.00  -0.22875-320   0.67768-318     0.4242     1.3653     2.5376     3.1969     3.7161
   2023      6      3   12.00     21192.00  -0.29142E+01   0.00000E+00  -0.66848E-13   0.14941E+01   0.37103E+01   0.00000E+00   0.97851E-05  -0.29134E+01  -0.24813E+02   0.43377E+01  -0.39284E+02  -0.34760E+01   0.68062E-02   0.00000E+00   0.49407-323       0.85     218.66     0.0000  0.00  -0.22875-320   0.67768-318     0.4245     1.3607     2.5314     3.1915     3.7103
   2023      6      4   12.00     21216.00  -0.32656E+01   0.00000E+00  -0.25564E-12   0.14915E+01   0.37046E+01   0.00000E+00   0.95205E-05  -0.32656E+01  -0.24408E+02   0.15564E+01  -0.36908E+02  -0.34778E+01   0.60828E-02   0.00000E+00   0.49407-323       0.85     224.09     0.0000  0.00  -0.22875-320   0.67768-318     0.4255     1.3574     2.5261     3.1864     3.7046
   2023      6      5   12.00     21240.00  -0.18696E+01   0.00000E+00  -0.34982E-12   0.14882E+01   0.36987E+01   0.00000E+00   0.95589E-05  -0.18687E+01  -0.36101E+02  -0.23567E+01  -0.21302E+02  -0.34823E+01   0.41033E-02   0.00000E+00   0.49407-323       0.85     253.58     0.0000  0.00  -0.22875-320   0.67768-318     0.4256     1.3536     2.5201     3.1806     3.6987
   2023      6      6   12.00     21264.00  -0.10498E+01   0.00000E+00  -0.16947E-12   0.14827E+01   0.36924E+01   0.00000E+00   0.98970E-05  -0.10498E+01  -0.16142E+02  -0.10539E+01  -0.42564E+02  -0.34943E+01   0.15077E-02   0.00000E+00   0.49407-323       0.85     250.56     0.0000  0.00  -0.22875-320   0.67768-318     0.4234     1.3474     2.5121     3.1732     3.6924
   2023      6      7   12.00     21288.00   0.63594E+00   0.00000E+00  -0.16717E-16   0.14729E+01   0.36852E+01   0.00000E+00   0.98572E-05   0.63594E+00  -0.11756E+02  -0.22807E+01  -0.45724E+02  -0.35158E+01   0.94644E-03   0.00000E+00   0.49407-323       0.85     237.11     0.0000  0.00  -0.22875-320   0.67769-318     0.4173     1.3363     2.5003     3.1631     3.6852
   2023      6      8   12.00     21312.00   0.44312E+01   0.00000E+00   0.00000E+00   0.14508E+01   0.36754E+01   0.00000E+00   0.96991E-05   0.44312E+01  -0.43449E+02  -0.79897E+01  -0.83209E+01  -0.35829E+01   0.38053E-02   0.00000E+00   0.49407-323       0.85     257.08     0.0000  0.00  -0.22875-320   0.67769-318     0.4002     1.3110     2.4770     3.1448     3.6754
   2023      6      9   12.00     21336.00   0.66875E+01   0.00000E+00  -0.17664E-16   0.13996E+01   0.36599E+01   0.00000E+00   0.18254E-04   0.66844E+01  -0.82672E+02  -0.40861E+01   0.26998E+02  -0.37195E+01   0.86397E-02   0.00000E+00   0.49407-323       0.85     288.92     0.0000  0.00  -0.22875-320   0.67623-318     0.3585     1.2512     2.4261     3.1075     3.6599
   2023      6     10   12.00     21360.00   0.57580E+01   0.00000E+00  -0.10272E-15   0.13442E+01   0.36812E+01   0.00000E+00   0.24941E-03   0.57580E+01  -0.69697E+02  -0.13769E+01   0.11314E+02  -0.39134E+01   0.75995E-02   0.00000E+00   0.49407-323       0.85     258.64     0.0000  0.00  -0.22875-320   0.67590-318     0.3176     1.1814     2.3722     3.0808     3.6812
   2023      6     11   12.00     21384.00   0.20010E+01   0.00000E+00  -0.36121E-15   0.13954E+01   0.40813E+01   0.00000E+00   0.48619E-01   0.24300E+01  -0.16317E+02  -0.37995E+01  -0.39643E+02  -0.47161E+02   0.18122E-02   0.00000E+00   0.49407-323       0.63     213.42     0.0000  0.00  -0.12105-320   0.67628-318     0.3839     1.1663     2.4863     3.3982     4.0813
   2023      6     12   12.00     21408.00   0.21574E-01   0.00000E+00  -0.33684E-15   0.17889E+01   0.42611E+01   0.00000E+00   0.21574E-01   0.80658E+00  -0.36863E+00  -0.27264E+00  -0.59119E+02  -0.92939E+02   0.16805E-03   0.00000E+00   0.49407-323       0.40     188.60     0.0000  0.00  -0.64723-321   0.67806-318     0.7635     1.3206     3.4011     4.1399     4.2611
   2023      6     13   12.00     21432.00   0.92315E-01   0.00000E+00  -0.15366E-15   0.22218E+01   0.43348E+01   0.00000E+00   0.92315E-01   0.80658E+00  -0.66679E+02  -0.43958E+02   0.50878E+02  -0.11121E+03   0.40181E-02   0.00000E+00   0.49407-323       0.40     217.20     0.0000  0.00  -0.34288-320   0.66103-318     1.1288     1.5203     4.1552     4.2573     4.3348
   2023      6     14   12.00     21456.00   0.21117E+00   0.00000E+00  -0.33218E-17   0.27266E+01   0.43732E+01   0.00000E+00   0.21117E+00   0.80658E+00  -0.14179E+03  -0.82083E+02   0.16411E+03  -0.12281E+03   0.10772E-01   0.00000E+00   0.49407-323       0.40     218.88     0.0000  0.00   0.19619-319   0.72499-318     1.4663     2.1312     4.2893     4.3023     4.3732
   2023      6     15   12.00     21480.00   0.21278E+00   0.00000E+00  -0.31591E-20   0.32347E+01   0.43741E+01   0.00000E+00   0.21278E+00   0.80658E+00  -0.11898E+03  -0.48875E+02   0.10809E+03  -0.14119E+03   0.95517E-02   0.00000E+00   0.49407-323       0.40     232.31     0.0000  0.00   0.11497-319   0.21460-318     1.7611     3.4692     4.2927     4.3007     4.3741
   2023      6     16   12.00     21504.00  -0.55946E+00   0.00000E+00  -0.18395E-12   0.40146E+01   0.44451E+01   0.00000E+00  -0.55946E+00   0.80658E+00  -0.17117E+02  -0.54095E+01  -0.37233E+02  -0.18372E+03   0.12646E-02   0.00000E+00   0.49407-323       0.40     293.83     0.0000  0.00   0.90859-320   0.15039-318     3.2938     4.3504     4.3583     4.3661     4.4451
   2023      6     17   12.00     21528.00  -0.43852E+00   0.00000E+00  -0.19360E-10   0.44889E+01   0.46935E+01   0.00000E+00  -0.43852E+00   0.80658E+00  -0.65922E+01  -0.36346E+01  -0.49533E+02  -0.19681E+03   0.61662E-03   0.49434E-06   0.60234E-04       0.40     301.61     0.0000  0.00   0.19543E-01  -0.96203E-01     4.2616     4.5882     4.6058     4.6166     4.6935
   2023      6     18   12.00     21552.00   0.31460E+01   0.00000E+00   0.30987E+01   0.36844E+01   0.42838E+01   0.00000E+00   0.47247E-01   0.80658E+00  -0.32603E+02  -0.84759E+01   0.18809E+02  -0.18651E+03   0.38417E-02   0.20187E-05   0.25417E-02       0.20     200.67     0.0000  0.00   0.82941E+00   0.11066E+02     3.2222     3.7133     4.1193     4.1708     4.2838
   2023      6     19   12.00     21576.00   0.48072E+01   0.00000E+00   0.48072E+01   0.48824E+01   0.52728E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.23054E+02   0.72328E+01  -0.73660E+01  -0.88209E+02   0.60550E-02   0.97127E-05   0.11711E-01       0.16     118.57     0.0000  0.00   0.19167E+01   0.45796E+02     4.7739     4.7642     5.2171     5.2504     5.2728
   2023      6     20   12.00     21600.00   0.54103E+01   0.00000E+00   0.54103E+01   0.55877E+01   0.62454E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.17555E+02   0.10770E+02  -0.22131E+02  -0.84271E+02   0.63237E-02   0.11228E-04   0.13614E-01       0.16     124.42     0.0000  0.00   0.24009E+01   0.43184E+02     5.3924     5.3872     6.1701     6.2252     6.2454
   2023      6     21   12.00     21624.00   0.60547E+01   0.00000E+00   0.60547E+01   0.62785E+01   0.70587E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.79573E+01   0.98280E+01  -0.28965E+02  -0.80846E+02   0.39412E-02   0.50324E-05   0.40139E-02       0.16     125.38     0.0000  0.00   0.13582E+01   0.15079E+02     6.0453     6.0408     6.9710     7.0355     7.0587
   2023      6     22   12.00     21648.00   0.72104E+01   0.00000E+00   0.72104E+01   0.69591E+01   0.76077E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.26142E+00   0.18359E+01  -0.34644E+02  -0.12627E+03   0.58234E-03   0.53963E-06   0.12110E-04       0.16     152.97     0.0000  0.00   0.54393E-01  -0.16420E+00     6.8980     6.8494     7.2173     7.2481     7.2846
   2023      6     23   12.00     21672.00   0.91503E+01   0.00000E+00   0.91503E+01   0.79564E+01   0.91503E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.43460E+01   0.10945E+01  -0.33338E+02  -0.14640E+03   0.10160E-02   0.32802E-06   0.35765E-04       0.16     191.55     0.0000  0.00  -0.71052E-01   0.82162E+00     8.2563     7.8127     7.8152     7.8202     7.8600
   2023      6     24   12.00     21696.00   0.98133E+01   0.00000E+00   0.98133E+01   0.93384E+01   0.98140E+01   0.00000E+00   0.00000E+00   0.80658E+00  -0.22808E+02  -0.57472E+01  -0.24409E+01  -0.15221E+03   0.27564E-02   0.22161E-05   0.65285E-03       0.16     222.87     0.0000  0.00  -0.12913E+00   0.11626E+02     9.7237     9.3166     9.0225     9.0225     9.0648
   2023      6     25   12.00     21720.00   0.12369E+02   0.00000E+00   0.12369E+02   0.11070E+02   0.12370E+02   0.00000E+00   0.00000E+00   0.80658E+00  -0.99855E+01  -0.33531E+01  -0.26287E+02  -0.16555E+03   0.13503E-02   0.13783E-04   0.28881E-03       0.16     259.37     0.0000  0.00  -0.27381E-01   0.45586E+01    11.2392    10.9912    10.9879    10.9920    11.0240
   2023      6     26   12.00     21744.00   0.14271E+02   0.00000E+00   0.14271E+02   0.12393E+02   0.14271E+02   0.00000E+00   0.00000E+00   0.80658E+00  -0.16190E+01   0.11836E+02  -0.50723E+02  -0.11117E+03   0.19210E-02   0.28566E-06   0.44866E-03       0.16     197.20     0.0000  0.00   0.10851E-01   0.70864E+01    12.8658    12.2090    12.1351    12.1314    12.1572
   2023      6     27   12.00     21768.00   0.12795E+02   0.00000E+00   0.12795E+02   0.12867E+02   0.13065E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.31237E+01   0.18438E+02  -0.64795E+02  -0.59822E+02   0.24329E-02   0.24301E-05   0.58521E-03       0.16     147.39     0.0000  0.00   0.16075E+00   0.11155E+02    12.8179    12.8231    13.0233    13.0404    13.0545
   2023      6     28   12.00     21792.00   0.13274E+02   0.00000E+00   0.13274E+02   0.13338E+02   0.13505E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.24059E+01   0.14016E+02  -0.84052E+02  -0.14714E+03   0.74871E-03   0.22504E-05   0.37777E-05       0.16     217.51     0.0000  0.00   0.24413E-01   0.13066E+00    13.2995    13.3026    13.4605    13.4804    13.5020
   2023      6     29   12.00     21816.00   0.14315E+02   0.00000E+00   0.14315E+02   0.14288E+02   0.14335E+02   0.00000E+00   0.00000E+00   0.80658E+00  -0.30341E+00   0.69676E+01  -0.68491E+02  -0.14345E+03   0.71959E-03   0.18482E-05   0.40837E-05       0.16     228.22     0.0000  0.00  -0.24233E-02  -0.66193E+00    14.2994    14.2813    14.2836    14.2876    14.3120
   2023      6     30   12.00     21840.00   0.15051E+02   0.00000E+00   0.15051E+02   0.15028E+02   0.15095E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.23407E+01   0.20908E+02  -0.77090E+02  -0.92029E+02   0.20844E-02   0.19819E-04   0.39459E-03       0.16     172.28     0.0000  0.00   0.20398E+00  -0.24971E+01    15.0441    15.0191    15.0211    15.0235    15.0405
   2023      7      1   12.00     21864.00   0.15025E+02   0.00000E+00   0.15025E+02   0.15129E+02   0.15161E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.17388E+02   0.49845E+02  -0.14060E+03  -0.12909E+03   0.35466E-02   0.49372E-04   0.11847E-02       0.16     193.38     0.0000  0.00   0.50005E+00   0.20627E+01    15.1129    15.1335    15.1377    15.1418    15.1570
   2023      7      2   12.00     21888.00   0.15311E+02   0.00000E+00   0.15311E+02   0.15378E+02   0.15422E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.11786E+02   0.38310E+02  -0.14598E+03  -0.21914E+03   0.18716E-02   0.18867E-04   0.33301E-03       0.16     289.02     0.0000  0.00   0.14568E+00   0.38014E+01    15.3684    15.3800    15.3849    15.3914    15.4146
   2023      7      3   12.00     21912.00   0.16379E+02   0.00000E+00   0.16379E+02   0.16404E+02   0.16432E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.56696E-01   0.17834E+02  -0.91411E+02  -0.16574E+03   0.92937E-03   0.37195E-05   0.78749E-05       0.16     252.78     0.0000  0.00  -0.24714E-01   0.59384E+00    16.4005    16.4035    16.4066    16.4112    16.4301
   2023      7      4   12.00     21936.00   0.16906E+02   0.00000E+00   0.16906E+02   0.16942E+02   0.16956E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.39836E+01   0.21243E+02  -0.72037E+02  -0.57167E+02   0.13964E-02   0.72906E-05   0.26207E-04       0.16     132.70     0.0000  0.00   0.12811E-01   0.19361E+01    16.9370    16.9429    16.9451    16.9469    16.9560
   2023      7      5   12.00     21960.00   0.16631E+02   0.00000E+00   0.16631E+02   0.16702E+02   0.16716E+02   0.00000E+00   0.00000E+00   0.80658E+00   0.15934E+02   0.36357E+02  -0.10710E+03  -0.37231E+02   0.22561E-02   0.22540E-04   0.19858E-03       0.16      89.36     0.0000  0.00   0.26185E-01   0.48988E+01    16.6916    16.7050    16.7083    16.7097    16.7159
