"Plot Title: UB Pond"
"#","Date Time, GMT-09:00","Temp, °C (LGR S/N: 20855253, SEN S/N: 20855253, LBL: degC)","Intensity, Lux (LGR S/N: 20855253, SEN S/N: 20855253, LBL: Lux)","Coupler Attached (LGR S/N: 20855253)","Coupler Detached (LGR S/N: 20855253)","Host Connected (LGR S/N: 20855253)","Stopped (LGR S/N: 20855253)","End Of File (LGR S/N: 20855253)"
1351,07/29/22 01:00:00 PM,14.996,925.7,,,,,
1352,07/29/22 01:30:00 PM,15.187,1054.9,,,,,
1353,07/29/22 02:00:00 PM,15.378,1130.2,,,,,
1354,07/29/22 02:30:00 PM,15.473,958.0,,,,,
1355,07/29/22 03:00:00 PM,15.473,1377.8,,,,,
1356,07/29/22 03:30:00 PM,15.664,1097.9,,,,,
1357,07/29/22 04:00:00 PM,15.855,1636.1,,,,,
1358,07/29/22 04:30:00 PM,16.046,1227.1,,,,,
1359,07/29/22 05:00:00 PM,16.237,1033.3,,,,,
1360,07/29/22 05:30:00 PM,16.237,688.9,,,,,
1361,07/29/22 06:00:00 PM,16.237,624.3,,,,,
1362,07/29/22 06:30:00 PM,16.237,355.2,,,,,
1363,07/29/22 07:00:00 PM,16.141,344.4,,,,,
1364,07/29/22 07:30:00 PM,16.141,333.7,,,,,
1365,07/29/22 08:00:00 PM,16.141,215.3,,,,,
1366,07/29/22 08:30:00 PM,16.141,161.5,,,,,
1367,07/29/22 09:00:00 PM,16.141,96.9,,,,,
1368,07/29/22 09:30:00 PM,16.046,43.1,,,,,
1369,07/29/22 10:00:00 PM,16.046,0.0,,,,,
1370,07/29/22 10:30:00 PM,15.951,0.0,,,,,
1371,07/29/22 11:00:00 PM,15.951,0.0,,,,,
1372,07/29/22 11:30:00 PM,15.951,0.0,,,,,
1373,07/30/22 12:00:00 AM,15.855,0.0,,,,,
1374,07/30/22 12:30:00 AM,15.855,0.0,,,,,
1375,07/30/22 01:00:00 AM,15.855,0.0,,,,,
1376,07/30/22 01:30:00 AM,15.760,0.0,,,,,
1377,07/30/22 02:00:00 AM,15.760,0.0,,,,,
1378,07/30/22 02:30:00 AM,15.760,0.0,,,,,
1379,07/30/22 03:00:00 AM,15.664,0.0,,,,,
1380,07/30/22 03:30:00 AM,15.664,0.0,,,,,
1381,07/30/22 04:00:00 AM,15.569,0.0,,,,,
1382,07/30/22 04:30:00 AM,15.569,0.0,,,,,
1383,07/30/22 05:00:00 AM,15.473,0.0,,,,,
1384,07/30/22 05:30:00 AM,15.473,0.0,,,,,
1385,07/30/22 06:00:00 AM,15.378,32.3,,,,,
1386,07/30/22 06:30:00 AM,15.282,75.3,,,,,
1387,07/30/22 07:00:00 AM,15.282,247.6,,,,,
1388,07/30/22 07:30:00 AM,15.282,226.0,,,,,
1389,07/30/22 08:00:00 AM,15.282,355.2,,,,,
1390,07/30/22 08:30:00 AM,15.282,409.0,,,,,
1391,07/30/22 09:00:00 AM,15.378,355.2,,,,,
1392,07/30/22 09:30:00 AM,15.473,495.1,,,,,
1393,07/30/22 10:00:00 AM,15.569,1022.6,,,,,
1394,07/30/22 10:30:00 AM,15.855,785.8,,,,,
1395,07/30/22 11:00:00 AM,15.951,279.9,,,,,
1396,07/30/22 11:30:00 AM,15.951,150.7,,,,,
1397,07/30/22 12:00:00 PM,16.046,344.4,,,,,
1398,07/30/22 12:30:00 PM,16.141,473.6,,,,,
1399,07/30/22 01:00:00 PM,16.427,678.1,,,,,
1400,07/30/22 01:30:00 PM,16.618,1044.1,,,,,
1401,07/30/22 02:00:00 PM,16.903,1033.3,,,,,
1402,07/30/22 02:30:00 PM,17.094,914.9,,,,,
1403,07/30/22 03:00:00 PM,17.189,613.5,,,,,
1404,07/30/22 03:30:00 PM,17.379,559.7,,,,,
1405,07/30/22 04:00:00 PM,17.189,505.9,,,,,
1406,07/30/22 04:30:00 PM,16.523,366.0,,,,,
1407,07/30/22 05:00:00 PM,16.427,387.5,,,,,
1408,07/30/22 05:30:00 PM,16.427,247.6,,,,,
1409,07/30/22 06:00:00 PM,16.618,269.1,,,,,
1410,07/30/22 06:30:00 PM,16.713,269.1,,,,,
1411,07/30/22 07:00:00 PM,16.713,290.6,,,,,
1412,07/30/22 07:30:00 PM,16.903,226.0,,,,,
1413,07/30/22 08:00:00 PM,16.999,204.5,,,,,
1414,07/30/22 08:30:00 PM,17.284,193.8,,,,,
1415,07/30/22 09:00:00 PM,17.284,129.2,,,,,
1416,07/30/22 09:30:00 PM,17.189,75.3,,,,,
1417,07/30/22 10:00:00 PM,17.094,32.3,,,,,
1418,07/30/22 10:30:00 PM,16.999,0.0,,,,,
1419,07/30/22 11:00:00 PM,16.903,0.0,,,,,
1420,07/30/22 11:30:00 PM,16.808,0.0,,,,,
1421,07/31/22 12:00:00 AM,16.808,0.0,,,,,
1422,07/31/22 12:30:00 AM,16.713,0.0,,,,,
1423,07/31/22 01:00:00 AM,16.713,0.0,,,,,
1424,07/31/22 01:30:00 AM,16.618,0.0,,,,,
1425,07/31/22 02:00:00 AM,16.523,0.0,,,,,
1426,07/31/22 02:30:00 AM,16.523,0.0,,,,,
1427,07/31/22 03:00:00 AM,16.427,0.0,,,,,
1428,07/31/22 03:30:00 AM,16.332,0.0,,,,,
1429,07/31/22 04:00:00 AM,16.237,0.0,,,,,
1430,07/31/22 04:30:00 AM,16.141,0.0,,,,,
1431,07/31/22 05:00:00 AM,16.046,0.0,,,,,
1432,07/31/22 05:30:00 AM,15.951,0.0,,,,,
1433,07/31/22 06:00:00 AM,15.855,21.5,,,,,
1434,07/31/22 06:30:00 AM,15.855,64.6,,,,,
1435,07/31/22 07:00:00 AM,15.760,118.4,,,,,
1436,07/31/22 07:30:00 AM,15.760,129.2,,,,,
1437,07/31/22 08:00:00 AM,15.760,387.5,,,,,
1438,07/31/22 08:30:00 AM,15.664,387.5,,,,,
1439,07/31/22 09:00:00 AM,15.664,96.9,,,,,
1440,07/31/22 09:30:00 AM,15.664,312.2,,,,,
1441,07/31/22 10:00:00 AM,15.664,462.9,,,,,
1442,07/31/22 10:30:00 AM,15.664,613.5,,,,,
1443,07/31/22 11:00:00 AM,15.664,495.1,,,,,
1444,07/31/22 11:30:00 AM,15.760,473.6,,,,,
1445,07/31/22 12:00:00 PM,15.664,484.4,,,,,
1446,07/31/22 12:30:00 PM,15.760,742.7,,,,,
1447,07/31/22 01:00:00 PM,15.664,290.6,,,,,
1448,07/31/22 01:30:00 PM,15.664,387.5,,,,,
1449,07/31/22 02:00:00 PM,15.664,667.4,,,,,
1450,07/31/22 02:30:00 PM,15.569,269.1,,,,,
1451,07/31/22 03:00:00 PM,15.664,613.5,,,,,
1452,07/31/22 03:30:00 PM,15.664,419.8,,,,,
1453,07/31/22 04:00:00 PM,15.664,258.3,,,,,
1454,07/31/22 04:30:00 PM,15.664,376.7,,,,,
1455,07/31/22 05:00:00 PM,15.569,419.8,,,,,
1456,07/31/22 05:30:00 PM,15.569,193.8,,,,,
1457,07/31/22 06:00:00 PM,15.569,312.2,,,,,
1458,07/31/22 06:30:00 PM,15.473,312.2,,,,,
1459,07/31/22 07:00:00 PM,15.473,204.5,,,,,
1460,07/31/22 07:30:00 PM,15.473,183.0,,,,,
1461,07/31/22 08:00:00 PM,15.473,96.9,,,,,
1462,07/31/22 08:30:00 PM,15.378,32.3,,,,,
1463,07/31/22 09:00:00 PM,15.378,10.8,,,,,
1464,07/31/22 09:30:00 PM,15.282,10.8,,,,,
1465,07/31/22 10:00:00 PM,15.282,0.0,,,,,
1466,07/31/22 10:30:00 PM,15.282,0.0,,,,,
1467,07/31/22 11:00:00 PM,15.282,0.0,,,,,
1468,07/31/22 11:30:00 PM,15.187,0.0,,,,,
1469,08/01/22 12:00:00 AM,15.091,0.0,,,,,
1470,08/01/22 12:30:00 AM,15.091,0.0,,,,,
1471,08/01/22 01:00:00 AM,14.996,0.0,,,,,
1472,08/01/22 01:30:00 AM,14.900,0.0,,,,,
1473,08/01/22 02:00:00 AM,14.900,0.0,,,,,
1474,08/01/22 02:30:00 AM,14.804,0.0,,,,,
1475,08/01/22 03:00:00 AM,14.804,0.0,,,,,
1476,08/01/22 03:30:00 AM,14.804,0.0,,,,,
1477,08/01/22 04:00:00 AM,14.804,0.0,,,,,
1478,08/01/22 04:30:00 AM,14.709,0.0,,,,,
1479,08/01/22 05:00:00 AM,14.709,0.0,,,,,
1480,08/01/22 05:30:00 AM,14.709,0.0,,,,,
1481,08/01/22 06:00:00 AM,14.613,0.0,,,,,
1482,08/01/22 06:30:00 AM,14.613,0.0,,,,,
1483,08/01/22 07:00:00 AM,14.613,10.8,,,,,
1484,08/01/22 07:30:00 AM,14.517,43.1,,,,,
1485,08/01/22 08:00:00 AM,14.517,118.4,,,,,
1486,08/01/22 08:30:00 AM,14.517,172.2,,,,,
1487,08/01/22 09:00:00 AM,14.613,462.9,,,,,
1488,08/01/22 09:30:00 AM,14.709,312.2,,,,,
1489,08/01/22 10:00:00 AM,14.709,398.3,,,,,
1490,08/01/22 10:30:00 AM,14.804,398.3,,,,,
1491,08/01/22 11:00:00 AM,14.804,893.4,,,,,
1492,08/01/22 11:30:00 AM,14.900,947.2,,,,,
1493,08/01/22 12:00:00 PM,14.996,828.8,,,,,
1494,08/01/22 12:30:00 PM,14.996,1076.4,,,,,
1495,08/01/22 01:00:00 PM,15.187,1463.9,,,,,
1496,08/01/22 01:30:00 PM,15.473,958.0,,,,,
1497,08/01/22 02:00:00 PM,15.282,667.4,,,,,
1498,08/01/22 02:30:00 PM,15.473,1011.8,,,,,
1499,08/01/22 03:00:00 PM,15.378,936.5,,,,,
1500,08/01/22 03:30:00 PM,15.473,818.1,,,,,
1501,08/01/22 04:00:00 PM,15.569,635.1,,,,,
1502,08/01/22 04:30:00 PM,16.237,419.8,,,,,
1503,08/01/22 05:00:00 PM,16.141,645.8,,,,,
1504,08/01/22 05:30:00 PM,16.237,549.0,,,,,
1505,08/01/22 06:00:00 PM,16.523,473.6,,,,,
1506,08/01/22 06:30:00 PM,16.523,301.4,,,,,
1507,08/01/22 07:00:00 PM,16.332,333.7,,,,,
1508,08/01/22 07:30:00 PM,16.523,236.8,,,,,
1509,08/01/22 08:00:00 PM,16.332,204.5,,,,,
1510,08/01/22 08:30:00 PM,16.427,96.9,,,,,
1511,08/01/22 09:00:00 PM,16.332,43.1,,,,,
1512,08/01/22 09:30:00 PM,16.523,21.5,,,,,
1513,08/01/22 10:00:00 PM,16.237,0.0,,,,,
1514,08/01/22 10:30:00 PM,16.237,0.0,,,,,
1515,08/01/22 11:00:00 PM,16.237,0.0,,,,,
1516,08/01/22 11:30:00 PM,16.237,0.0,,,,,
1517,08/02/22 12:00:00 AM,16.141,0.0,,,,,
1518,08/02/22 12:30:00 AM,16.046,0.0,,,,,
1519,08/02/22 01:00:00 AM,15.951,0.0,,,,,
1520,08/02/22 01:30:00 AM,15.855,0.0,,,,,
1521,08/02/22 02:00:00 AM,15.760,0.0,,,,,
1522,08/02/22 02:30:00 AM,15.760,0.0,,,,,
1523,08/02/22 03:00:00 AM,15.664,0.0,,,,,
1524,08/02/22 03:30:00 AM,15.569,0.0,,,,,
1525,08/02/22 04:00:00 AM,15.473,0.0,,,,,
1526,08/02/22 04:30:00 AM,15.378,0.0,,,,,
1527,08/02/22 05:00:00 AM,15.282,0.0,,,,,
1528,08/02/22 05:30:00 AM,15.282,0.0,,,,,
1529,08/02/22 06:00:00 AM,15.187,0.0,,,,,
1530,08/02/22 06:30:00 AM,15.091,21.5,,,,,
1531,08/02/22 07:00:00 AM,15.091,64.6,,,,,
1532,08/02/22 07:30:00 AM,14.996,75.3,,,,,
1533,08/02/22 08:00:00 AM,14.996,215.3,,,,,
1534,08/02/22 08:30:00 AM,14.900,161.5,,,,,
1535,08/02/22 09:00:00 AM,14.900,269.1,,,,,
1536,08/02/22 09:30:00 AM,14.900,366.0,,,,,
1537,08/02/22 10:00:00 AM,14.900,409.0,,,,,
1538,08/02/22 10:30:00 AM,14.900,775.0,,,,,
1539,08/02/22 11:00:00 AM,14.900,452.1,,,,,
1540,08/02/22 11:30:00 AM,14.996,398.3,,,,,
1541,08/02/22 12:00:00 PM,15.091,645.8,,,,,
1542,08/02/22 12:30:00 PM,15.091,495.1,,,,,
1543,08/02/22 01:00:00 PM,15.187,419.8,,,,,
1544,08/02/22 01:30:00 PM,15.187,807.3,,,,,
1545,08/02/22 02:00:00 PM,15.282,699.7,,,,,
1546,08/02/22 02:30:00 PM,15.282,441.3,,,,,
1547,08/02/22 03:00:00 PM,15.282,333.7,,,,,
1548,08/02/22 03:30:00 PM,15.282,236.8,,,,,
1549,08/02/22 04:00:00 PM,15.282,193.8,,,,,
1550,08/02/22 04:30:00 PM,15.282,258.3,,,,,
1551,08/02/22 05:00:00 PM,15.282,301.4,,,,,
1552,08/02/22 05:30:00 PM,15.282,279.9,,,,,
1553,08/02/22 06:00:00 PM,15.282,290.6,,,,,
1554,08/02/22 06:30:00 PM,15.282,333.7,,,,,
1555,08/02/22 07:00:00 PM,15.282,333.7,,,,,
1556,08/02/22 07:30:00 PM,15.282,269.1,,,,,
1557,08/02/22 08:00:00 PM,15.282,129.2,,,,,
1558,08/02/22 08:30:00 PM,15.282,64.6,,,,,
1559,08/02/22 09:00:00 PM,15.282,21.5,,,,,
1560,08/02/22 09:30:00 PM,15.282,0.0,,,,,
1561,08/02/22 10:00:00 PM,15.187,0.0,,,,,
1562,08/02/22 10:30:00 PM,15.187,0.0,,,,,
1563,08/02/22 11:00:00 PM,15.187,0.0,,,,,
1564,08/02/22 11:30:00 PM,15.091,0.0,,,,,
1565,08/03/22 12:00:00 AM,15.091,0.0,,,,,
1566,08/03/22 12:30:00 AM,14.996,0.0,,,,,
1567,08/03/22 01:00:00 AM,14.996,0.0,,,,,
1568,08/03/22 01:30:00 AM,14.996,0.0,,,,,
1569,08/03/22 02:00:00 AM,14.900,0.0,,,,,
1570,08/03/22 02:30:00 AM,14.900,0.0,,,,,
1571,08/03/22 03:00:00 AM,14.804,0.0,,,,,
1572,08/03/22 03:30:00 AM,14.804,0.0,,,,,
1573,08/03/22 04:00:00 AM,14.804,0.0,,,,,
1574,08/03/22 04:30:00 AM,14.709,0.0,,,,,
1575,08/03/22 05:00:00 AM,14.709,0.0,,,,,
1576,08/03/22 05:30:00 AM,14.709,10.8,,,,,
1577,08/03/22 06:00:00 AM,14.613,43.1,,,,,
1578,08/03/22 06:30:00 AM,14.613,107.6,,,,,
1579,08/03/22 07:00:00 AM,14.613,333.7,,,,,
1580,08/03/22 07:30:00 AM,14.613,290.6,,,,,
1581,08/03/22 08:00:00 AM,14.613,344.4,,,,,
1582,08/03/22 08:30:00 AM,14.613,366.0,,,,,
1583,08/03/22 09:00:00 AM,14.709,484.4,,,,,
1584,08/03/22 09:30:00 AM,14.613,505.9,,,,,
1585,08/03/22 10:00:00 AM,14.709,473.6,,,,,
1586,08/03/22 10:30:00 AM,14.804,818.1,,,,,
1587,08/03/22 11:00:00 AM,14.804,2066.7,,,,,
1588,08/03/22 11:30:00 AM,14.900,1119.5,,,,,
1589,08/03/22 12:00:00 PM,14.996,1184.0,,,,,
1590,08/03/22 12:30:00 PM,14.996,1636.1,,,,,
1591,08/03/22 01:00:00 PM,15.187,1237.9,,,,,
1592,08/03/22 01:30:00 PM,15.378,2669.5,,,,,
1593,08/03/22 02:00:00 PM,15.664,2238.9,,,,,
1594,08/03/22 02:30:00 PM,15.664,1894.5,,,,,
1595,08/03/22 03:00:00 PM,16.046,1097.9,,,,,
1596,08/03/22 03:30:00 PM,16.141,1205.6,,,,,
1597,08/03/22 04:00:00 PM,16.237,1141.0,,,,,
1598,08/03/22 04:30:00 PM,16.332,925.7,,,,,
1599,08/03/22 05:00:00 PM,16.332,753.5,,,,,
1600,08/03/22 05:30:00 PM,16.427,775.0,,,,,
1601,08/03/22 06:00:00 PM,16.332,570.5,,,,,
1602,08/03/22 06:30:00 PM,16.427,645.8,,,,,
1603,08/03/22 07:00:00 PM,16.332,376.7,,,,,
1604,08/03/22 07:30:00 PM,16.332,193.8,,,,,
1605,08/03/22 08:00:00 PM,16.237,64.6,,,,,
1606,08/03/22 08:30:00 PM,16.237,64.6,,,,,
1607,08/03/22 09:00:00 PM,16.141,21.5,,,,,
1608,08/03/22 09:30:00 PM,16.046,43.1,,,,,
1609,08/03/22 10:00:00 PM,16.046,0.0,,,,,
1610,08/03/22 10:30:00 PM,15.951,0.0,,,,,
1611,08/03/22 11:00:00 PM,15.760,0.0,,,,,
1612,08/03/22 11:30:00 PM,15.664,0.0,,,,,
1613,08/04/22 12:00:00 AM,15.569,0.0,,,,,
1614,08/04/22 12:30:00 AM,15.473,0.0,,,,,
1615,08/04/22 01:00:00 AM,15.378,0.0,,,,,
1616,08/04/22 01:30:00 AM,15.282,0.0,,,,,
1617,08/04/22 02:00:00 AM,15.187,0.0,,,,,
1618,08/04/22 02:30:00 AM,14.996,0.0,,,,,
1619,08/04/22 03:00:00 AM,14.900,0.0,,,,,
1620,08/04/22 03:30:00 AM,14.804,0.0,,,,,
1621,08/04/22 04:00:00 AM,14.709,0.0,,,,,
1622,08/04/22 04:30:00 AM,14.517,0.0,,,,,
1623,08/04/22 05:00:00 AM,14.421,0.0,,,,,
1624,08/04/22 05:30:00 AM,14.421,0.0,,,,,
1625,08/04/22 06:00:00 AM,14.325,0.0,,,,,
1626,08/04/22 06:30:00 AM,14.230,10.8,,,,,
1627,08/04/22 07:00:00 AM,14.134,10.8,,,,,
1628,08/04/22 07:30:00 AM,14.134,43.1,,,,,
1629,08/04/22 08:00:00 AM,14.038,86.1,,,,,
1630,08/04/22 08:30:00 AM,13.942,64.6,,,,,
1631,08/04/22 09:00:00 AM,13.846,279.9,,,,,
1632,08/04/22 09:30:00 AM,13.846,452.1,,,,,
1633,08/04/22 10:00:00 AM,13.846,624.3,,,,,
1634,08/04/22 10:30:00 AM,13.846,419.8,,,,,
1635,08/04/22 11:00:00 AM,13.846,678.1,,,,,
1636,08/04/22 11:30:00 AM,13.846,452.1,,,,,
1637,08/04/22 12:00:00 PM,13.750,409.0,,,,,
1638,08/04/22 12:30:00 PM,13.750,462.9,,,,,
1639,08/04/22 01:00:00 PM,13.654,527.4,,,,,
1640,08/04/22 01:30:00 PM,13.750,473.6,,,,,
1641,08/04/22 02:00:00 PM,13.750,387.5,,,,,
1642,08/04/22 02:30:00 PM,13.846,452.1,,,,,
1643,08/04/22 03:00:00 PM,13.942,893.4,,,,,
1644,08/04/22 03:30:00 PM,13.846,344.4,,,,,
1645,08/04/22 04:00:00 PM,13.846,409.0,,,,,
1646,08/04/22 04:30:00 PM,13.750,150.7,,,,,
1647,08/04/22 05:00:00 PM,13.654,344.4,,,,,
1648,08/04/22 05:30:00 PM,13.654,247.6,,,,,
1649,08/04/22 06:00:00 PM,13.654,236.8,,,,,
1650,08/04/22 06:30:00 PM,13.654,366.0,,,,,
1651,08/04/22 07:00:00 PM,13.558,204.5,,,,,
1652,08/04/22 07:30:00 PM,13.558,161.5,,,,,
1653,08/04/22 08:00:00 PM,13.461,53.8,,,,,
1654,08/04/22 08:30:00 PM,13.461,32.3,,,,,
1655,08/04/22 09:00:00 PM,13.365,43.1,,,,,
1656,08/04/22 09:30:00 PM,13.269,0.0,,,,,
1657,08/04/22 10:00:00 PM,13.269,0.0,,,,,
1658,08/04/22 10:30:00 PM,13.173,0.0,,,,,
1659,08/04/22 11:00:00 PM,13.076,0.0,,,,,
1660,08/04/22 11:30:00 PM,13.076,0.0,,,,,
1661,08/05/22 12:00:00 AM,13.076,0.0,,,,,
1662,08/05/22 12:30:00 AM,12.980,0.0,,,,,
1663,08/05/22 01:00:00 AM,12.980,0.0,,,,,
1664,08/05/22 01:30:00 AM,12.980,0.0,,,,,
1665,08/05/22 02:00:00 AM,12.883,0.0,,,,,
1666,08/05/22 02:30:00 AM,12.883,0.0,,,,,
1667,08/05/22 03:00:00 AM,12.883,0.0,,,,,
1668,08/05/22 03:30:00 AM,12.787,0.0,,,,,
1669,08/05/22 04:00:00 AM,12.690,0.0,,,,,
1670,08/05/22 04:30:00 AM,12.594,0.0,,,,,
1671,08/05/22 05:00:00 AM,12.594,0.0,,,,,
1672,08/05/22 05:30:00 AM,12.497,0.0,,,,,
1673,08/05/22 06:00:00 AM,12.497,0.0,,,,,
1674,08/05/22 06:30:00 AM,12.401,10.8,,,,,
1675,08/05/22 07:00:00 AM,12.401,53.8,,,,,
1676,08/05/22 07:30:00 AM,12.304,129.2,,,,,
1677,08/05/22 08:00:00 AM,12.304,86.1,,,,,
1678,08/05/22 08:30:00 AM,12.304,538.2,,,,,
1679,08/05/22 09:00:00 AM,12.304,409.0,,,,,
1680,08/05/22 09:30:00 AM,12.304,161.5,,,,,
1681,08/05/22 10:00:00 AM,12.304,301.4,,,,,
1682,08/05/22 10:30:00 AM,12.304,226.0,,,,,
1683,08/05/22 11:00:00 AM,12.207,96.9,,,,,
1684,08/05/22 11:30:00 AM,12.304,441.3,,,,,
1685,08/05/22 12:00:00 PM,12.304,301.4,,,,,
1686,08/05/22 12:30:00 PM,12.304,290.6,,,,,
1687,08/05/22 01:00:00 PM,12.304,828.8,,,,,
1688,08/05/22 01:30:00 PM,12.304,279.9,,,,,
1689,08/05/22 02:00:00 PM,12.304,333.7,,,,,
1690,08/05/22 02:30:00 PM,12.304,376.7,,,,,
1691,08/05/22 03:00:00 PM,12.401,312.2,,,,,
1692,08/05/22 03:30:00 PM,12.401,495.1,,,,,
1693,08/05/22 04:00:00 PM,12.401,667.4,,,,,
1694,08/05/22 04:30:00 PM,12.401,290.6,,,,,
1695,08/05/22 05:00:00 PM,12.401,269.1,,,,,
1696,08/05/22 05:30:00 PM,12.401,613.5,,,,,
1697,08/05/22 06:00:00 PM,12.401,247.6,,,,,
1698,08/05/22 06:30:00 PM,12.401,204.5,,,,,
1699,08/05/22 07:00:00 PM,12.401,301.4,,,,,
1700,08/05/22 07:30:00 PM,12.401,161.5,,,,,
1701,08/05/22 08:00:00 PM,12.401,118.4,,,,,
1702,08/05/22 08:30:00 PM,12.304,107.6,,,,,
1703,08/05/22 09:00:00 PM,12.304,43.1,,,,,
1704,08/05/22 09:30:00 PM,12.304,10.8,,,,,
1705,08/05/22 10:00:00 PM,12.304,10.8,,,,,
1706,08/05/22 10:30:00 PM,12.207,0.0,,,,,
1707,08/05/22 11:00:00 PM,12.207,0.0,,,,,
1708,08/05/22 11:30:00 PM,12.110,0.0,,,,,
1709,08/06/22 12:00:00 AM,12.013,0.0,,,,,
1710,08/06/22 12:30:00 AM,11.916,0.0,,,,,
1711,08/06/22 01:00:00 AM,11.916,0.0,,,,,
1712,08/06/22 01:30:00 AM,11.819,0.0,,,,,
1713,08/06/22 02:00:00 AM,11.625,0.0,,,,,
1714,08/06/22 02:30:00 AM,11.625,0.0,,,,,
1715,08/06/22 03:00:00 AM,11.528,0.0,,,,,
1716,08/06/22 03:30:00 AM,11.431,0.0,,,,,
1717,08/06/22 04:00:00 AM,11.334,0.0,,,,,
1718,08/06/22 04:30:00 AM,11.139,0.0,,,,,
1719,08/06/22 05:00:00 AM,11.041,0.0,,,,,
1720,08/06/22 05:30:00 AM,10.944,0.0,,,,,
1721,08/06/22 06:00:00 AM,10.846,32.3,,,,,
1722,08/06/22 06:30:00 AM,10.846,570.5,,,,,
1723,08/06/22 07:00:00 AM,10.748,419.8,,,,,
1724,08/06/22 07:30:00 AM,10.748,818.1,,,,,
1725,08/06/22 08:00:00 AM,10.748,1894.5,,,,,
1726,08/06/22 08:30:00 AM,10.748,3444.5,,,,,
1727,08/06/22 09:00:00 AM,10.748,1377.8,,,,,
1728,08/06/22 09:30:00 AM,10.846,1377.8,,,,,
1729,08/06/22 10:00:00 AM,10.846,1636.1,,,,,
1730,08/06/22 10:30:00 AM,10.944,2152.8,,,,,
1731,08/06/22 11:00:00 AM,11.041,775.0,,,,,
1732,08/06/22 11:30:00 AM,11.431,710.4,,,,,
1733,08/06/22 12:00:00 PM,11.431,775.0,,,,,
1734,08/06/22 12:30:00 PM,11.819,936.5,,,,,
1735,08/06/22 01:00:00 PM,12.110,1324.0,,,,,
1736,08/06/22 01:30:00 PM,12.304,1377.8,,,,,
1737,08/06/22 02:00:00 PM,12.594,678.1,,,,,
1738,08/06/22 02:30:00 PM,12.980,775.0,,,,,
1739,08/06/22 03:00:00 PM,13.173,1205.6,,,,,
1740,08/06/22 03:30:00 PM,13.461,1270.1,,,,,
1741,08/06/22 04:00:00 PM,13.750,968.8,,,,,
1742,08/06/22 04:30:00 PM,13.654,495.1,,,,,
1743,08/06/22 05:00:00 PM,14.134,1097.9,,,,,
1744,08/06/22 05:30:00 PM,14.325,419.8,,,,,
1745,08/06/22 06:00:00 PM,14.421,473.6,,,,,
1746,08/06/22 06:30:00 PM,14.421,387.5,,,,,
1747,08/06/22 07:00:00 PM,14.421,193.8,,,,,
1748,08/06/22 07:30:00 PM,14.325,236.8,,,,,
1749,08/06/22 08:00:00 PM,14.230,215.3,,,,,
1750,08/06/22 08:30:00 PM,14.230,64.6,,,,,
1751,08/06/22 09:00:00 PM,14.134,32.3,,,,,
1752,08/06/22 09:30:00 PM,14.038,0.0,,,,,
1753,08/06/22 10:00:00 PM,13.942,0.0,,,,,
1754,08/06/22 10:30:00 PM,13.942,0.0,,,,,
1755,08/06/22 11:00:00 PM,13.846,0.0,,,,,
1756,08/06/22 11:30:00 PM,13.750,0.0,,,,,
1757,08/07/22 12:00:00 AM,13.750,0.0,,,,,
1758,08/07/22 12:30:00 AM,13.654,0.0,,,,,
1759,08/07/22 01:00:00 AM,13.558,0.0,,,,,
1760,08/07/22 01:30:00 AM,13.461,0.0,,,,,
1761,08/07/22 02:00:00 AM,13.269,0.0,,,,,
1762,08/07/22 02:30:00 AM,13.173,0.0,,,,,
1763,08/07/22 03:00:00 AM,13.076,0.0,,,,,
1764,08/07/22 03:30:00 AM,13.076,0.0,,,,,
1765,08/07/22 04:00:00 AM,12.980,0.0,,,,,
1766,08/07/22 04:30:00 AM,12.787,0.0,,,,,
1767,08/07/22 05:00:00 AM,12.594,0.0,,,,,
1768,08/07/22 05:30:00 AM,12.497,0.0,,,,,
1769,08/07/22 06:00:00 AM,12.304,0.0,,,,,
1770,08/07/22 06:30:00 AM,12.207,0.0,,,,,
1771,08/07/22 07:00:00 AM,12.110,21.5,,,,,
1772,08/07/22 07:30:00 AM,12.110,21.5,,,,,
1773,08/07/22 08:00:00 AM,12.013,21.5,,,,,
1774,08/07/22 08:30:00 AM,12.013,64.6,,,,,
1775,08/07/22 09:00:00 AM,12.013,75.3,,,,,
1776,08/07/22 09:30:00 AM,12.013,75.3,,,,,
1777,08/07/22 10:00:00 AM,12.013,150.7,,,,,
1778,08/07/22 10:30:00 AM,12.013,204.5,,,,,
1779,08/07/22 11:00:00 AM,12.013,183.0,,,,,
1780,08/07/22 11:30:00 AM,12.013,570.5,,,,,
1781,08/07/22 12:00:00 PM,12.110,581.3,,,,,
1782,08/07/22 12:30:00 PM,12.207,172.2,,,,,
1783,08/07/22 01:00:00 PM,12.304,742.7,,,,,
1784,08/07/22 01:30:00 PM,12.304,279.9,,,,,
1785,08/07/22 02:00:00 PM,12.401,301.4,,,,,
1786,08/07/22 02:30:00 PM,12.497,731.9,,,,,
1787,08/07/22 03:00:00 PM,12.690,678.1,,,,,
1788,08/07/22 03:30:00 PM,12.787,613.5,,,,,
1789,08/07/22 04:00:00 PM,12.980,419.8,,,,,
1790,08/07/22 04:30:00 PM,13.076,1022.6,,,,,
1791,08/07/22 05:00:00 PM,13.173,247.6,,,,,
1792,08/07/22 05:30:00 PM,13.269,226.0,,,,,
1793,08/07/22 06:00:00 PM,13.269,139.9,,,,,
