   2024      7     21   12.00     26784.00   0.22564E+02   0.00000E+00   0.22564E+02   0.22643E+02   0.22908E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.19940E+02   0.81963E+02  -0.20704E+03  -0.29855E+03   0.18923E-02   0.19766E-05   0.51313E-04       0.17     289.24     0.0000  0.00   0.12019E-01   0.18368E+00    22.6452    22.6544    22.6659    22.7071    22.8073
   2024      7     22   12.00     26808.00   0.24053E+02   0.00000E+00   0.24053E+02   0.24148E+02   0.24305E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16758E+02   0.98503E+02  -0.21642E+03  -0.17581E+03   0.25971E-02   0.24100E-05   0.16419E-03       0.17     316.71     0.0000  0.00   0.27505E-01  -0.15015E+00    24.1525    24.1625    24.1714    24.1951    24.2581
   2024      7     23   12.00     26832.00   0.25052E+02   0.00000E+00   0.25052E+02   0.25133E+02   0.25213E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13070E+02   0.83102E+02  -0.19359E+03  -0.83763E+02   0.22170E-02   0.19090E-05   0.10376E-03       0.17     303.33     0.0000  0.00   0.75082E-02  -0.41717E+00    25.1371    25.1457    25.1514    25.1628    25.1969
   2024      7     24   12.00     26856.00   0.25580E+02   0.00000E+00   0.25580E+02   0.25648E+02   0.25678E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10964E+02   0.72460E+02  -0.17433E+03  -0.27250E+02   0.16662E-02   0.23661E-05   0.45215E-04       0.17     263.55     0.0000  0.00  -0.46401E-02  -0.27785E+00    25.6508    25.6577    25.6611    25.6634    25.6762
   2024      7     25   12.00     26880.00   0.24799E+02   0.00000E+00   0.24799E+02   0.24906E+02   0.24992E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.22409E+02   0.87841E+02  -0.19656E+03  -0.77538E+02   0.16225E-02   0.16654E-05   0.15642E-03       0.17     180.98     0.0000  0.00   0.10804E-01   0.24651E+00    24.9115    24.9215    24.9293    24.9416    24.9705
   2024      7     26   12.00     26904.00   0.20762E+02   0.00000E+00   0.20762E+02   0.21288E+02   0.21690E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56280E+02   0.13763E+03  -0.25994E+03  -0.39224E+03   0.55066E-02   0.86403E-05   0.88973E-02       0.17      78.96     0.0000  0.00   0.81609E-01   0.28865E+01    21.3177    21.3487    21.3763    21.4330    21.5442
   2024      7     27   12.00     26928.00   0.18472E+02   0.00000E+00   0.18472E+02   0.18795E+02   0.19369E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43720E+02   0.10033E+03  -0.19467E+03  -0.60738E+03   0.46808E-02   0.71045E-05   0.58804E-02       0.17      84.53     0.0000  0.00   0.32380E-01   0.24536E+01    18.8115    18.8390    18.8696    18.9552    19.1291
   2024      7     28   12.00     26952.00   0.19165E+02   0.00000E+00   0.19165E+02   0.19473E+02   0.19993E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.45692E+02   0.10063E+03  -0.19781E+03  -0.53791E+03   0.42962E-02   0.55905E-05   0.35433E-02       0.17     105.54     0.0000  0.00   0.19936E-01   0.20227E+01    19.4877    19.5121    19.5396    19.6192    19.7852
   2024      7     29   12.00     26976.00   0.18124E+02   0.00000E+00   0.18124E+02   0.18564E+02   0.19166E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58187E+02   0.11951E+03  -0.23046E+03  -0.62787E+03   0.57846E-02   0.82392E-05   0.77463E-02       0.17     107.61     0.0000  0.00   0.12131E+00   0.14400E+01    18.5894    18.6217    18.6548    18.7445    18.9234
   2024      7     30   12.00     27000.00   0.18429E+02   0.00000E+00   0.18429E+02   0.18721E+02   0.19322E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53584E+02   0.10718E+03  -0.23077E+03  -0.62389E+03   0.43430E-02   0.58113E-05   0.53891E-02       0.17     150.14     0.0000  0.00  -0.16569E-01  -0.12039E+01    18.7347    18.7595    18.7885    18.8817    19.0675
   2024      7     31   12.00     27024.00   0.18430E+02   0.00000E+00   0.18430E+02   0.18705E+02   0.19273E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55070E+02   0.10323E+03  -0.22474E+03  -0.62100E+03   0.38095E-02   0.61530E-05   0.47163E-02       0.17     140.00     0.0000  0.00  -0.17446E-01  -0.44950E+00    18.7199    18.7422    18.7704    18.8578    19.0426
   2024      8      1   12.00     27048.00   0.18042E+02   0.00000E+00   0.18042E+02   0.18372E+02   0.18987E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59172E+02   0.11433E+03  -0.22567E+03  -0.63611E+03   0.50022E-02   0.72772E-05   0.61767E-02       0.18      91.81     0.0000  0.00   0.17961E-02   0.19968E+01    18.3876    18.4165    18.4488    18.5427    18.7260
   2024      8      2   12.00     27072.00   0.16471E+02   0.00000E+00   0.16471E+02   0.16983E+02   0.17680E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69558E+02   0.12856E+03  -0.24017E+03  -0.75652E+03   0.87348E-02   0.39624E-04   0.45350E-01       0.18      58.20     0.0000  0.00  -0.19204E+00   0.66902E+01    17.0104    17.0490    17.0931    17.1957    17.4035
   2024      8      3   12.00     27096.00   0.15970E+02   0.00000E+00   0.15970E+02   0.16558E+02   0.17279E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58612E+02   0.12464E+03  -0.22822E+03  -0.79160E+03   0.11628E-01   0.23966E-03   0.16283E+00       0.18      96.75     0.0000  0.00  -0.23498E+00   0.14246E+02    16.5889    16.6337    16.6802    16.7894    17.0745
   2024      8      4   12.00     27120.00   0.17015E+02   0.00000E+00   0.17015E+02   0.17440E+02   0.18039E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46535E+02   0.12980E+03  -0.22269E+03  -0.72426E+03   0.12247E-01   0.29311E-03   0.18277E+00       0.18     143.76     0.0000  0.00  -0.16804E+00   0.16024E+02    17.4583    17.4951    17.5384    17.6251    17.8716
   2024      8      5   12.00     27144.00   0.18147E+02   0.00000E+00   0.18147E+02   0.18478E+02   0.19032E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38564E+02   0.99691E+02  -0.17675E+03  -0.61311E+03   0.70436E-02   0.29403E-04   0.30397E-01       0.18     104.08     0.0000  0.00   0.34156E-01   0.59138E+01    18.4942    18.5264    18.5606    18.6398    18.8201
   2024      8      6   12.00     27168.00   0.18392E+02   0.00000E+00   0.18392E+02   0.18728E+02   0.19270E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44638E+02   0.96623E+02  -0.18023E+03  -0.58465E+03   0.60178E-02   0.12226E-04   0.12899E-01       0.18      77.83     0.0000  0.00   0.49540E-01   0.38758E+01    18.7444    18.7714    18.8031    18.8837    19.0563
   2024      8      7   12.00     27192.00   0.18000E+02   0.00000E+00   0.18000E+02   0.18414E+02   0.18994E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50391E+02   0.10608E+03  -0.20360E+03  -0.63086E+03   0.65232E-02   0.16430E-04   0.17861E-01       0.18     109.79     0.0000  0.00  -0.63014E-02   0.50289E+01    18.4364    18.4669    18.5015    18.5866    18.7662
   2024      8      8   12.00     27216.00   0.18134E+02   0.00000E+00   0.18134E+02   0.18582E+02   0.19194E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56662E+02   0.11358E+03  -0.22805E+03  -0.62091E+03   0.54773E-02   0.74895E-05   0.76499E-02       0.18     128.85     0.0000  0.00  -0.44626E-01   0.32236E+01    18.6066    18.6396    18.6744    18.7664    18.9503
   2024      8      9   12.00     27240.00   0.17422E+02   0.00000E+00   0.17422E+02   0.17926E+02   0.18582E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67270E+02   0.12359E+03  -0.25023E+03  -0.68685E+03   0.58653E-02   0.95624E-05   0.10161E-01       0.18     127.94     0.0000  0.00  -0.56897E-01   0.36977E+01    17.9575    17.9975    18.0349    18.1281    18.3168
   2024      8     10   12.00     27264.00   0.17038E+02   0.00000E+00   0.17038E+02   0.17493E+02   0.18172E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.66175E+02   0.11499E+03  -0.23661E+03  -0.71448E+03   0.59578E-02   0.97862E-05   0.11049E-01       0.18      90.09     0.0000  0.00   0.90697E-01   0.27969E+01    17.5131    17.5450    17.5837    17.6856    17.8844
   2024      8     11   12.00     27288.00   0.15860E+02   0.00000E+00   0.15860E+02   0.16353E+02   0.17117E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.73187E+02   0.12211E+03  -0.24535E+03  -0.81269E+03   0.85405E-02   0.25535E-04   0.33300E-01       0.18      69.55     0.0000  0.00   0.28745E+00  -0.54965E+00    16.3790    16.4164    16.4634    16.5771    16.7934
   2024      8     12   12.00     27312.00   0.15867E+02   0.00000E+00   0.15867E+02   0.16308E+02   0.17080E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59574E+02   0.10632E+03  -0.22212E+03  -0.81538E+03   0.64143E-02   0.13276E-04   0.15119E-01       0.19      97.63     0.0000  0.00   0.10434E+00  -0.34843E+01    16.3298    16.3662    16.4093    16.5254    16.7660
   2024      8     13   12.00     27336.00   0.17236E+02   0.00000E+00   0.17236E+02   0.17465E+02   0.18124E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46315E+02   0.83112E+02  -0.19112E+03  -0.70299E+03   0.37908E-02   0.46283E-05   0.23399E-02       0.19      97.58     0.0000  0.00  -0.42246E-01  -0.46133E-01    17.4736    17.4965    17.5270    17.6296    17.8428
   2024      8     14   12.00     27360.00   0.16817E+02   0.00000E+00   0.16817E+02   0.17244E+02   0.17944E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60822E+02   0.10671E+03  -0.22092E+03  -0.72853E+03   0.54071E-02   0.74327E-05   0.71838E-02       0.19      91.04     0.0000  0.00  -0.68249E-01   0.28366E+01    17.2677    17.3001    17.3385    17.4449    17.6570
   2024      8     15   12.00     27384.00   0.16714E+02   0.00000E+00   0.16714E+02   0.17149E+02   0.17784E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.62799E+02   0.11394E+03  -0.21808E+03  -0.73297E+03   0.81814E-02   0.87582E-04   0.56440E-01       0.19      75.06     0.0000  0.00   0.67922E-01   0.77469E+01    17.1695    17.2016    17.2428    17.3360    17.5442
   2024      8     16   12.00     27408.00   0.16092E+02   0.00000E+00   0.16092E+02   0.16666E+02   0.17317E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64688E+02   0.11813E+03  -0.21845E+03  -0.77061E+03   0.11202E-01   0.18753E-03   0.13131E+00       0.19      65.04     0.0000  0.00  -0.76877E-01   0.13296E+02    16.6938    16.7293    16.7749    16.8724    17.1156
   2024      8     17   12.00     27432.00   0.16095E+02   0.00000E+00   0.16095E+02   0.16503E+02   0.17155E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58558E+02   0.10834E+03  -0.19797E+03  -0.78184E+03   0.12165E-01   0.28889E-03   0.16842E+00       0.19      64.45     0.0000  0.00  -0.22093E+00   0.14745E+02    16.5212    16.5523    16.5985    16.6979    16.9512
   2024      8     18   12.00     27456.00   0.16279E+02   0.00000E+00   0.16279E+02   0.16794E+02   0.17435E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.61933E+02   0.11449E+03  -0.21076E+03  -0.74891E+03   0.13927E-01   0.50399E-03   0.31677E+00       0.19      57.62     0.0000  0.00  -0.21122E+00   0.20905E+02    16.8198    16.8578    16.9021    16.9960    17.2647
   2024      8     19   12.00     27480.00   0.16053E+02   0.00000E+00   0.16053E+02   0.16452E+02   0.17193E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50923E+02   0.98537E+02  -0.21410E+03  -0.79617E+03   0.62442E-02   0.96882E-04   0.63842E-01       0.19      89.03     0.0000  0.00  -0.90100E-01   0.48157E+01    16.4715    16.5083    16.5510    16.6625    16.9117
   2024      8     20   12.00     27504.00   0.16815E+02   0.00000E+00   0.16815E+02   0.17168E+02   0.17894E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48302E+02   0.92266E+02  -0.21819E+03  -0.73691E+03   0.38233E-02   0.53554E-05   0.41950E-02       0.19     114.70     0.0000  0.00   0.29178E-01  -0.26340E+00    17.1883    17.2157    17.2499    17.3621    17.5835
   2024      8     21   12.00     27528.00   0.16194E+02   0.00000E+00   0.16194E+02   0.16752E+02   0.17436E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.71952E+02   0.12904E+03  -0.25297E+03  -0.77581E+03   0.87405E-02   0.62577E-04   0.56146E-01       0.19      87.50     0.0000  0.00  -0.15546E+00   0.73132E+01    16.7816    16.8186    16.8644    16.9641    17.1893
   2024      8     22   12.00     27552.00   0.15481E+02   0.00000E+00   0.15481E+02   0.15976E+02   0.16682E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.71064E+02   0.12138E+03  -0.23123E+03  -0.83660E+03   0.10824E-01   0.11178E-03   0.97306E-01       0.20      59.78     0.0000  0.00  -0.38353E+00   0.76497E+01    16.0026    16.0354    16.0813    16.1866    16.4306
   2024      8     23   12.00     27576.00   0.16202E+02   0.00000E+00   0.16202E+02   0.16527E+02   0.17258E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50448E+02   0.86270E+02  -0.18421E+03  -0.78100E+03   0.48610E-02   0.79128E-05   0.78174E-02       0.20      79.95     0.0000  0.00  -0.14169E-01   0.16579E+01    16.5400    16.5667    16.6038    16.7157    16.9438
   2024      8     24   12.00     27600.00   0.17094E+02   0.00000E+00   0.17094E+02   0.17374E+02   0.18032E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50658E+02   0.90804E+02  -0.19826E+03  -0.71144E+03   0.42002E-02   0.54347E-05   0.37947E-02       0.20     104.50     0.0000  0.00   0.46010E-01  -0.63997E+00    17.3861    17.4108    17.4423    17.5435    17.7631
   2024      8     25   12.00     27624.00   0.17487E+02   0.00000E+00   0.17487E+02   0.17732E+02   0.18395E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48642E+02   0.91690E+02  -0.20493E+03  -0.68102E+03   0.36550E-02   0.43832E-05   0.18722E-02       0.20     103.88     0.0000  0.00   0.50126E-02  -0.12297E+01    17.7424    17.7654    17.7953    17.8993    18.1064
   2024      8     26   12.00     27648.00   0.16748E+02   0.00000E+00   0.16748E+02   0.17206E+02   0.17907E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67654E+02   0.11964E+03  -0.24440E+03  -0.73009E+03   0.61404E-02   0.17409E-04   0.18335E-01       0.20      75.92     0.0000  0.00   0.96463E-01   0.35955E+01    17.2306    17.2648    17.3050    17.4118    17.6278
   2024      8     27   12.00     27672.00   0.15871E+02   0.00000E+00   0.15871E+02   0.16362E+02   0.17101E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56430E+02   0.10082E+03  -0.20048E+03  -0.79776E+03   0.70531E-02   0.29491E-04   0.26468E-01       0.20      69.33     0.0000  0.00   0.11145E+00   0.52165E+01    16.3900    16.4275    16.4734    16.5830    16.8176
   2024      8     28   12.00     27696.00   0.17895E+02   0.00000E+00   0.17895E+02   0.18016E+02   0.18604E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.28130E+02   0.60007E+02  -0.14567E+03  -0.64433E+03   0.26897E-02   0.29551E-05   0.50413E-03       0.20     101.90     0.0000  0.00   0.23070E-01  -0.62503E-01    18.0189    18.0340    18.0577    18.1494    18.3454
   2024      8     29   12.00     27720.00   0.18787E+02   0.00000E+00   0.18787E+02   0.18993E+02   0.19520E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.36087E+02   0.81032E+02  -0.18942E+03  -0.56960E+03   0.33579E-02   0.36271E-05   0.81722E-03       0.20     120.19     0.0000  0.00   0.24352E-01  -0.95783E+00    19.0012    19.0216    19.0457    19.1263    19.3034
   2024      8     30   12.00     27744.00   0.18573E+02   0.00000E+00   0.18573E+02   0.18841E+02   0.19426E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41205E+02   0.93143E+02  -0.21186E+03  -0.59282E+03   0.40365E-02   0.42953E-05   0.16458E-02       0.20     130.48     0.0000  0.00   0.54520E-01  -0.10899E+01    18.8542    18.8786    18.9065    18.9978    19.1777
   2024      8     31   12.00     27768.00   0.17922E+02   0.00000E+00   0.17922E+02   0.18458E+02   0.19085E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57607E+02   0.12255E+03  -0.27504E+03  -0.65073E+03   0.54406E-02   0.86905E-05   0.83133E-02       0.21     163.75     0.0000  0.00   0.42699E-01  -0.32289E+01    18.4848    18.5217    18.5577    18.6500    18.8358
   2024      9      1   12.00     27792.00   0.16197E+02   0.00000E+00   0.16197E+02   0.16817E+02   0.17618E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.74714E+02   0.12770E+03  -0.32313E+03  -0.80357E+03   0.55163E-02   0.94847E-05   0.92878E-02       0.21     142.15     0.0000  0.00   0.14677E-01  -0.36009E+01    16.8493    16.8923    16.9374    17.0584    17.2865
   2024      9      2   12.00     27816.00   0.15321E+02   0.00000E+00   0.15321E+02   0.15749E+02   0.16611E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56207E+02   0.93020E+02  -0.26427E+03  -0.87981E+03   0.42495E-02   0.54634E-05   0.24650E-02       0.21     117.58     0.0000  0.00   0.20066E-01  -0.19220E+01    15.7688    15.8029    15.8448    15.9773    16.2383
   2024      9      3   12.00     27840.00   0.16741E+02   0.00000E+00   0.16741E+02   0.16951E+02   0.17711E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39381E+02   0.76215E+02  -0.20762E+03  -0.75905E+03   0.30438E-02   0.32789E-05   0.74193E-03       0.21     124.14     0.0000  0.00   0.29198E-01  -0.67222E-01    16.9577    16.9785    17.0096    17.1322    17.3647
   2024      9      4   12.00     27864.00   0.16922E+02   0.00000E+00   0.16922E+02   0.17206E+02   0.17921E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47734E+02   0.92895E+02  -0.21473E+03  -0.72678E+03   0.40010E-02   0.47594E-05   0.18019E-02       0.21      85.38     0.0000  0.00  -0.73494E-02   0.15986E+01    17.2163    17.2428    17.2769    17.3890    17.6020
   2024      9      5   12.00     27888.00   0.17101E+02   0.00000E+00   0.17101E+02   0.17316E+02   0.17977E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.36363E+02   0.73633E+02  -0.17493E+03  -0.70504E+03   0.37159E-02   0.39477E-05   0.12762E-02       0.21      73.22     0.0000  0.00  -0.50928E-01   0.68942E+00    17.3246    17.3469    17.3770    17.4807    17.7070
   2024      9      6   12.00     27912.00   0.18233E+02   0.00000E+00   0.18233E+02   0.18395E+02   0.18973E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.31185E+02   0.67518E+02  -0.16626E+03  -0.61248E+03   0.33427E-02   0.39887E-05   0.14654E-02       0.21      95.57     0.0000  0.00   0.22766E-02  -0.10854E+01    18.4009    18.4183    18.4448    18.5361    18.7393
   2024      9      7   12.00     27936.00   0.18136E+02   0.00000E+00   0.18136E+02   0.18362E+02   0.18977E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38259E+02   0.78450E+02  -0.20225E+03  -0.62542E+03   0.35050E-02   0.38812E-05   0.19761E-02       0.21     102.06     0.0000  0.00   0.38766E-01  -0.10605E+01    18.3717    18.3942    18.4222    18.5196    18.7120
   2024      9      8   12.00     27960.00   0.17449E+02   0.00000E+00   0.17449E+02   0.17798E+02   0.18436E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49816E+02   0.91637E+02  -0.21561E+03  -0.67000E+03   0.43037E-02   0.57219E-05   0.44021E-02       0.22      65.69     0.0000  0.00   0.47142E-01   0.19337E+01    17.8161    17.8442    17.8762    17.9720    18.1763
